label,index,MaternalLine,FlowerHead,PlantingDate,FirstLeafDate,Google_Latitude,Google_Longitude,State,County,variable_name,Date_index,values,Date
3-1-1,173,2011-2636-1,19,2/29/24,3/15/24,40.0178975293398,-90.42445029519196,Illinois,Cass,stemLength,4,NA,2024-05-22
3-1-1,173,2011-2636-1,19,2/29/24,3/15/24,40.0178975293398,-90.42445029519196,Illinois,Cass,stemLength,5,NA,2024-05-29
3-1-1,173,2011-2636-1,19,2/29/24,3/15/24,40.0178975293398,-90.42445029519196,Illinois,Cass,stemLength,6,NA,2024-06-05
3-1-1,173,2011-2636-1,19,2/29/24,3/15/24,40.0178975293398,-90.42445029519196,Illinois,Cass,stemLength,7,NA,2024-06-12
3-1-1,173,2011-2636-1,19,2/29/24,3/15/24,40.0178975293398,-90.42445029519196,Illinois,Cass,stemLength,8,NA,2024-06-19
2-5-11,174,2011-2675-1,5A,2/29/24,3/7/24,40.07010712467176,-90.42899627731744,Illinois,Schuyler,leafLong,1,13.5,2024-05-01
2-5-11,174,2011-2675-1,5A,2/29/24,3/7/24,40.07010712467176,-90.42899627731744,Illinois,Schuyler,leafLong,2,20.6,2024-05-08
2-5-11,174,2011-2675-1,5A,2/29/24,3/7/24,40.07010712467176,-90.42899627731744,Illinois,Schuyler,leafLong,3,24.4,2024-05-15
2-5-11,174,2011-2675-1,5A,2/29/24,3/7/24,40.07010712467176,-90.42899627731744,Illinois,Schuyler,leafWide,1,1.7,2024-05-01
2-5-11,174,2011-2675-1,5A,2/29/24,3/7/24,40.07010712467176,-90.42899627731744,Illinois,Schuyler,leafWide,2,1.8,2024-05-08
2-5-11,174,2011-2675-1,5A,2/29/24,3/7/24,40.07010712467176,-90.42899627731744,Illinois,Schuyler,leafWide,3,2.3,2024-05-15
2-5-11,174,2011-2675-1,5A,2/29/24,3/7/24,40.07010712467176,-90.42899627731744,Illinois,Schuyler,numDiscF,3,NA,2024-05-15
2-5-11,174,2011-2675-1,5A,2/29/24,3/7/24,40.07010712467176,-90.42899627731744,Illinois,Schuyler,numDiscF,4,NA,2024-05-22
2-5-11,174,2011-2675-1,5A,2/29/24,3/7/24,40.07010712467176,-90.42899627731744,Illinois,Schuyler,numDiscF,5,NA,2024-05-29
2-5-11,174,2011-2675-1,5A,2/29/24,3/7/24,40.07010712467176,-90.42899627731744,Illinois,Schuyler,numDiscF,6,0,2024-06-05
2-5-11,174,2011-2675-1,5A,2/29/24,3/7/24,40.07010712467176,-90.42899627731744,Illinois,Schuyler,numDiscF,7,NA,2024-06-12
2-5-11,174,2011-2675-1,5A,2/29/24,3/7/24,40.07010712467176,-90.42899627731744,Illinois,Schuyler,numDiscF,8,NA,2024-06-19
2-5-11,174,2011-2675-1,5A,2/29/24,3/7/24,40.07010712467176,-90.42899627731744,Illinois,Schuyler,numFlwrB,1,NA,2024-05-01
2-5-11,174,2011-2675-1,5A,2/29/24,3/7/24,40.07010712467176,-90.42899627731744,Illinois,Schuyler,numFlwrB,2,NA,2024-05-08
2-5-11,174,2011-2675-1,5A,2/29/24,3/7/24,40.07010712467176,-90.42899627731744,Illinois,Schuyler,numFlwrB,3,NA,2024-05-15
2-5-11,174,2011-2675-1,5A,2/29/24,3/7/24,40.07010712467176,-90.42899627731744,Illinois,Schuyler,numFlwrB,4,NA,2024-05-22
2-5-11,174,2011-2675-1,5A,2/29/24,3/7/24,40.07010712467176,-90.42899627731744,Illinois,Schuyler,numFlwrB,5,NA,2024-05-29
2-5-11,174,2011-2675-1,5A,2/29/24,3/7/24,40.07010712467176,-90.42899627731744,Illinois,Schuyler,numFlwrB,6,0,2024-06-05
2-5-11,174,2011-2675-1,5A,2/29/24,3/7/24,40.07010712467176,-90.42899627731744,Illinois,Schuyler,numFlwrB,7,NA,2024-06-12
2-5-11,174,2011-2675-1,5A,2/29/24,3/7/24,40.07010712467176,-90.42899627731744,Illinois,Schuyler,numFlwrB,8,NA,2024-06-19
2-5-11,174,2011-2675-1,5A,2/29/24,3/7/24,40.07010712467176,-90.42899627731744,Illinois,Schuyler,numLSt,4,0,2024-05-22
2-5-11,174,2011-2675-1,5A,2/29/24,3/7/24,40.07010712467176,-90.42899627731744,Illinois,Schuyler,numLSt,5,0,2024-05-29
2-5-11,174,2011-2675-1,5A,2/29/24,3/7/24,40.07010712467176,-90.42899627731744,Illinois,Schuyler,numLSt,6,0,2024-06-05
2-5-11,174,2011-2675-1,5A,2/29/24,3/7/24,40.07010712467176,-90.42899627731744,Illinois,Schuyler,numLSt,7,NA,2024-06-12
2-5-11,174,2011-2675-1,5A,2/29/24,3/7/24,40.07010712467176,-90.42899627731744,Illinois,Schuyler,numLSt,8,NA,2024-06-19
2-5-11,174,2011-2675-1,5A,2/29/24,3/7/24,40.07010712467176,-90.42899627731744,Illinois,Schuyler,numLvs,1,10,2024-05-01
2-5-11,174,2011-2675-1,5A,2/29/24,3/7/24,40.07010712467176,-90.42899627731744,Illinois,Schuyler,numLvs,2,13,2024-05-08
2-5-11,174,2011-2675-1,5A,2/29/24,3/7/24,40.07010712467176,-90.42899627731744,Illinois,Schuyler,numLvs,3,16,2024-05-15
2-5-11,174,2011-2675-1,5A,2/29/24,3/7/24,40.07010712467176,-90.42899627731744,Illinois,Schuyler,numRayF,3,NA,2024-05-15
2-5-11,174,2011-2675-1,5A,2/29/24,3/7/24,40.07010712467176,-90.42899627731744,Illinois,Schuyler,numRayF,4,NA,2024-05-22
2-5-11,174,2011-2675-1,5A,2/29/24,3/7/24,40.07010712467176,-90.42899627731744,Illinois,Schuyler,numRayF,5,NA,2024-05-29
2-5-11,174,2011-2675-1,5A,2/29/24,3/7/24,40.07010712467176,-90.42899627731744,Illinois,Schuyler,numRayF,6,0,2024-06-05
2-5-11,174,2011-2675-1,5A,2/29/24,3/7/24,40.07010712467176,-90.42899627731744,Illinois,Schuyler,numRayF,7,NA,2024-06-12
2-5-11,174,2011-2675-1,5A,2/29/24,3/7/24,40.07010712467176,-90.42899627731744,Illinois,Schuyler,numRayF,8,NA,2024-06-19
2-5-11,174,2011-2675-1,5A,2/29/24,3/7/24,40.07010712467176,-90.42899627731744,Illinois,Schuyler,numRos,1,1,2024-05-01
2-5-11,174,2011-2675-1,5A,2/29/24,3/7/24,40.07010712467176,-90.42899627731744,Illinois,Schuyler,numRos,2,1,2024-05-08
2-5-11,174,2011-2675-1,5A,2/29/24,3/7/24,40.07010712467176,-90.42899627731744,Illinois,Schuyler,numRos,3,1,2024-05-15
2-5-11,174,2011-2675-1,5A,2/29/24,3/7/24,40.07010712467176,-90.42899627731744,Illinois,Schuyler,numRos,4,1,2024-05-22
2-5-11,174,2011-2675-1,5A,2/29/24,3/7/24,40.07010712467176,-90.42899627731744,Illinois,Schuyler,numRos,5,1,2024-05-29
2-5-11,174,2011-2675-1,5A,2/29/24,3/7/24,40.07010712467176,-90.42899627731744,Illinois,Schuyler,numRos,6,0,2024-06-05
2-5-11,174,2011-2675-1,5A,2/29/24,3/7/24,40.07010712467176,-90.42899627731744,Illinois,Schuyler,numRos,7,1,2024-06-12
2-5-11,174,2011-2675-1,5A,2/29/24,3/7/24,40.07010712467176,-90.42899627731744,Illinois,Schuyler,numRos,8,1,2024-06-19
2-5-11,174,2011-2675-1,5A,2/29/24,3/7/24,40.07010712467176,-90.42899627731744,Illinois,Schuyler,numStem,1,0,2024-05-01
2-5-11,174,2011-2675-1,5A,2/29/24,3/7/24,40.07010712467176,-90.42899627731744,Illinois,Schuyler,numStem,2,0,2024-05-08
2-5-11,174,2011-2675-1,5A,2/29/24,3/7/24,40.07010712467176,-90.42899627731744,Illinois,Schuyler,numStem,3,0,2024-05-15
2-5-11,174,2011-2675-1,5A,2/29/24,3/7/24,40.07010712467176,-90.42899627731744,Illinois,Schuyler,numStem,4,0,2024-05-22
2-5-11,174,2011-2675-1,5A,2/29/24,3/7/24,40.07010712467176,-90.42899627731744,Illinois,Schuyler,numStem,5,0,2024-05-29
2-5-11,174,2011-2675-1,5A,2/29/24,3/7/24,40.07010712467176,-90.42899627731744,Illinois,Schuyler,numStem,6,1,2024-06-05
2-5-11,174,2011-2675-1,5A,2/29/24,3/7/24,40.07010712467176,-90.42899627731744,Illinois,Schuyler,numStem,7,0,2024-06-12
2-5-11,174,2011-2675-1,5A,2/29/24,3/7/24,40.07010712467176,-90.42899627731744,Illinois,Schuyler,numStem,8,0,2024-06-19
2-5-11,174,2011-2675-1,5A,2/29/24,3/7/24,40.07010712467176,-90.42899627731744,Illinois,Schuyler,stemLength,1,NA,2024-05-01
2-5-11,174,2011-2675-1,5A,2/29/24,3/7/24,40.07010712467176,-90.42899627731744,Illinois,Schuyler,stemLength,2,NA,2024-05-08
2-5-11,174,2011-2675-1,5A,2/29/24,3/7/24,40.07010712467176,-90.42899627731744,Illinois,Schuyler,stemLength,3,NA,2024-05-15
2-5-11,174,2011-2675-1,5A,2/29/24,3/7/24,40.07010712467176,-90.42899627731744,Illinois,Schuyler,stemLength,4,NA,2024-05-22
2-5-11,174,2011-2675-1,5A,2/29/24,3/7/24,40.07010712467176,-90.42899627731744,Illinois,Schuyler,stemLength,5,NA,2024-05-29
2-5-11,174,2011-2675-1,5A,2/29/24,3/7/24,40.07010712467176,-90.42899627731744,Illinois,Schuyler,stemLength,6,1,2024-06-05
2-5-11,174,2011-2675-1,5A,2/29/24,3/7/24,40.07010712467176,-90.42899627731744,Illinois,Schuyler,stemLength,7,NA,2024-06-12
2-5-11,174,2011-2675-1,5A,2/29/24,3/7/24,40.07010712467176,-90.42899627731744,Illinois,Schuyler,stemLength,8,NA,2024-06-19
2-1-9,175,2011-2618-1,26A,2/29/24,3/7/24,40.69352232924267,-89.59142458669179,Illinois,Peoria,leafLong,1,7.5,2024-05-01
2-1-9,175,2011-2618-1,26A,2/29/24,3/7/24,40.69352232924267,-89.59142458669179,Illinois,Peoria,leafLong,2,14.3,2024-05-08
2-1-9,175,2011-2618-1,26A,2/29/24,3/7/24,40.69352232924267,-89.59142458669179,Illinois,Peoria,leafLong,3,20,2024-05-15
2-1-9,175,2011-2618-1,26A,2/29/24,3/7/24,40.69352232924267,-89.59142458669179,Illinois,Peoria,leafWide,1,1.3,2024-05-01
2-1-9,175,2011-2618-1,26A,2/29/24,3/7/24,40.69352232924267,-89.59142458669179,Illinois,Peoria,leafWide,2,2,2024-05-08
2-1-9,175,2011-2618-1,26A,2/29/24,3/7/24,40.69352232924267,-89.59142458669179,Illinois,Peoria,leafWide,3,2,2024-05-15
2-1-9,175,2011-2618-1,26A,2/29/24,3/7/24,40.69352232924267,-89.59142458669179,Illinois,Peoria,numDiscF,3,NA,2024-05-15
2-1-9,175,2011-2618-1,26A,2/29/24,3/7/24,40.69352232924267,-89.59142458669179,Illinois,Peoria,numDiscF,4,NA,2024-05-22
2-1-9,175,2011-2618-1,26A,2/29/24,3/7/24,40.69352232924267,-89.59142458669179,Illinois,Peoria,numDiscF,5,NA,2024-05-29
2-1-9,175,2011-2618-1,26A,2/29/24,3/7/24,40.69352232924267,-89.59142458669179,Illinois,Peoria,numDiscF,6,NA,2024-06-05
2-1-9,175,2011-2618-1,26A,2/29/24,3/7/24,40.69352232924267,-89.59142458669179,Illinois,Peoria,numDiscF,7,NA,2024-06-12
2-1-9,175,2011-2618-1,26A,2/29/24,3/7/24,40.69352232924267,-89.59142458669179,Illinois,Peoria,numDiscF,8,NA,2024-06-19
2-1-9,175,2011-2618-1,26A,2/29/24,3/7/24,40.69352232924267,-89.59142458669179,Illinois,Peoria,numFlwrB,1,NA,2024-05-01
2-1-9,175,2011-2618-1,26A,2/29/24,3/7/24,40.69352232924267,-89.59142458669179,Illinois,Peoria,numFlwrB,2,NA,2024-05-08
2-1-9,175,2011-2618-1,26A,2/29/24,3/7/24,40.69352232924267,-89.59142458669179,Illinois,Peoria,numFlwrB,3,NA,2024-05-15
2-1-9,175,2011-2618-1,26A,2/29/24,3/7/24,40.69352232924267,-89.59142458669179,Illinois,Peoria,numFlwrB,4,NA,2024-05-22
2-1-9,175,2011-2618-1,26A,2/29/24,3/7/24,40.69352232924267,-89.59142458669179,Illinois,Peoria,numFlwrB,5,NA,2024-05-29
2-1-9,175,2011-2618-1,26A,2/29/24,3/7/24,40.69352232924267,-89.59142458669179,Illinois,Peoria,numFlwrB,6,NA,2024-06-05
2-1-9,175,2011-2618-1,26A,2/29/24,3/7/24,40.69352232924267,-89.59142458669179,Illinois,Peoria,numFlwrB,7,NA,2024-06-12
2-1-9,175,2011-2618-1,26A,2/29/24,3/7/24,40.69352232924267,-89.59142458669179,Illinois,Peoria,numFlwrB,8,NA,2024-06-19
2-1-9,175,2011-2618-1,26A,2/29/24,3/7/24,40.69352232924267,-89.59142458669179,Illinois,Peoria,numLSt,4,0,2024-05-22
2-1-9,175,2011-2618-1,26A,2/29/24,3/7/24,40.69352232924267,-89.59142458669179,Illinois,Peoria,numLSt,5,0,2024-05-29
2-1-9,175,2011-2618-1,26A,2/29/24,3/7/24,40.69352232924267,-89.59142458669179,Illinois,Peoria,numLSt,6,NA,2024-06-05
2-1-9,175,2011-2618-1,26A,2/29/24,3/7/24,40.69352232924267,-89.59142458669179,Illinois,Peoria,numLSt,7,NA,2024-06-12
2-1-9,175,2011-2618-1,26A,2/29/24,3/7/24,40.69352232924267,-89.59142458669179,Illinois,Peoria,numLSt,8,NA,2024-06-19
2-1-9,175,2011-2618-1,26A,2/29/24,3/7/24,40.69352232924267,-89.59142458669179,Illinois,Peoria,numLvs,1,11,2024-05-01
2-1-9,175,2011-2618-1,26A,2/29/24,3/7/24,40.69352232924267,-89.59142458669179,Illinois,Peoria,numLvs,2,13,2024-05-08
2-1-9,175,2011-2618-1,26A,2/29/24,3/7/24,40.69352232924267,-89.59142458669179,Illinois,Peoria,numLvs,3,16,2024-05-15
2-1-9,175,2011-2618-1,26A,2/29/24,3/7/24,40.69352232924267,-89.59142458669179,Illinois,Peoria,numRayF,3,NA,2024-05-15
2-1-9,175,2011-2618-1,26A,2/29/24,3/7/24,40.69352232924267,-89.59142458669179,Illinois,Peoria,numRayF,4,NA,2024-05-22
2-1-9,175,2011-2618-1,26A,2/29/24,3/7/24,40.69352232924267,-89.59142458669179,Illinois,Peoria,numRayF,5,NA,2024-05-29
2-1-9,175,2011-2618-1,26A,2/29/24,3/7/24,40.69352232924267,-89.59142458669179,Illinois,Peoria,numRayF,6,NA,2024-06-05
2-1-9,175,2011-2618-1,26A,2/29/24,3/7/24,40.69352232924267,-89.59142458669179,Illinois,Peoria,numRayF,7,NA,2024-06-12
2-1-9,175,2011-2618-1,26A,2/29/24,3/7/24,40.69352232924267,-89.59142458669179,Illinois,Peoria,numRayF,8,NA,2024-06-19
2-1-9,175,2011-2618-1,26A,2/29/24,3/7/24,40.69352232924267,-89.59142458669179,Illinois,Peoria,numRos,1,1,2024-05-01
2-1-9,175,2011-2618-1,26A,2/29/24,3/7/24,40.69352232924267,-89.59142458669179,Illinois,Peoria,numRos,2,1,2024-05-08
2-1-9,175,2011-2618-1,26A,2/29/24,3/7/24,40.69352232924267,-89.59142458669179,Illinois,Peoria,numRos,3,1,2024-05-15
2-1-9,175,2011-2618-1,26A,2/29/24,3/7/24,40.69352232924267,-89.59142458669179,Illinois,Peoria,numRos,4,1,2024-05-22
2-1-9,175,2011-2618-1,26A,2/29/24,3/7/24,40.69352232924267,-89.59142458669179,Illinois,Peoria,numRos,5,1,2024-05-29
2-1-9,175,2011-2618-1,26A,2/29/24,3/7/24,40.69352232924267,-89.59142458669179,Illinois,Peoria,numRos,6,1,2024-06-05
2-1-9,175,2011-2618-1,26A,2/29/24,3/7/24,40.69352232924267,-89.59142458669179,Illinois,Peoria,numRos,7,1,2024-06-12
2-1-9,175,2011-2618-1,26A,2/29/24,3/7/24,40.69352232924267,-89.59142458669179,Illinois,Peoria,numRos,8,1,2024-06-19
2-1-9,175,2011-2618-1,26A,2/29/24,3/7/24,40.69352232924267,-89.59142458669179,Illinois,Peoria,numStem,1,0,2024-05-01
2-1-9,175,2011-2618-1,26A,2/29/24,3/7/24,40.69352232924267,-89.59142458669179,Illinois,Peoria,numStem,2,0,2024-05-08
2-1-9,175,2011-2618-1,26A,2/29/24,3/7/24,40.69352232924267,-89.59142458669179,Illinois,Peoria,numStem,3,0,2024-05-15
2-1-9,175,2011-2618-1,26A,2/29/24,3/7/24,40.69352232924267,-89.59142458669179,Illinois,Peoria,numStem,4,0,2024-05-22
2-1-9,175,2011-2618-1,26A,2/29/24,3/7/24,40.69352232924267,-89.59142458669179,Illinois,Peoria,numStem,5,0,2024-05-29
2-1-9,175,2011-2618-1,26A,2/29/24,3/7/24,40.69352232924267,-89.59142458669179,Illinois,Peoria,numStem,6,0,2024-06-05
2-1-9,175,2011-2618-1,26A,2/29/24,3/7/24,40.69352232924267,-89.59142458669179,Illinois,Peoria,numStem,7,0,2024-06-12
2-1-9,175,2011-2618-1,26A,2/29/24,3/7/24,40.69352232924267,-89.59142458669179,Illinois,Peoria,numStem,8,0,2024-06-19
2-1-9,175,2011-2618-1,26A,2/29/24,3/7/24,40.69352232924267,-89.59142458669179,Illinois,Peoria,stemLength,1,NA,2024-05-01
2-1-9,175,2011-2618-1,26A,2/29/24,3/7/24,40.69352232924267,-89.59142458669179,Illinois,Peoria,stemLength,2,NA,2024-05-08
2-1-9,175,2011-2618-1,26A,2/29/24,3/7/24,40.69352232924267,-89.59142458669179,Illinois,Peoria,stemLength,3,NA,2024-05-15
2-1-9,175,2011-2618-1,26A,2/29/24,3/7/24,40.69352232924267,-89.59142458669179,Illinois,Peoria,stemLength,4,NA,2024-05-22
2-1-9,175,2011-2618-1,26A,2/29/24,3/7/24,40.69352232924267,-89.59142458669179,Illinois,Peoria,stemLength,5,NA,2024-05-29
2-1-9,175,2011-2618-1,26A,2/29/24,3/7/24,40.69352232924267,-89.59142458669179,Illinois,Peoria,stemLength,6,NA,2024-06-05
2-1-9,175,2011-2618-1,26A,2/29/24,3/7/24,40.69352232924267,-89.59142458669179,Illinois,Peoria,stemLength,7,NA,2024-06-12
2-1-9,175,2011-2618-1,26A,2/29/24,3/7/24,40.69352232924267,-89.59142458669179,Illinois,Peoria,stemLength,8,NA,2024-06-19
5-2-6,176,2011-2599-1,11,2/29/24,3/7/24,38.651507278988504,-90.10298738781108,Illinois,Saint Clair,leafLong,1,13.3,2024-05-01
5-2-6,176,2011-2599-1,11,2/29/24,3/7/24,38.651507278988504,-90.10298738781108,Illinois,Saint Clair,leafLong,2,14.6,2024-05-08
5-2-6,176,2011-2599-1,11,2/29/24,3/7/24,38.651507278988504,-90.10298738781108,Illinois,Saint Clair,leafLong,3,14.4,2024-05-15
5-2-6,176,2011-2599-1,11,2/29/24,3/7/24,38.651507278988504,-90.10298738781108,Illinois,Saint Clair,leafWide,1,2.6,2024-05-01
5-2-6,176,2011-2599-1,11,2/29/24,3/7/24,38.651507278988504,-90.10298738781108,Illinois,Saint Clair,leafWide,2,2.5,2024-05-08
5-2-6,176,2011-2599-1,11,2/29/24,3/7/24,38.651507278988504,-90.10298738781108,Illinois,Saint Clair,leafWide,3,2.5,2024-05-15
5-2-6,176,2011-2599-1,11,2/29/24,3/7/24,38.651507278988504,-90.10298738781108,Illinois,Saint Clair,numDiscF,3,0,2024-05-15
5-2-6,176,2011-2599-1,11,2/29/24,3/7/24,38.651507278988504,-90.10298738781108,Illinois,Saint Clair,numDiscF,4,0,2024-05-22
5-2-6,176,2011-2599-1,11,2/29/24,3/7/24,38.651507278988504,-90.10298738781108,Illinois,Saint Clair,numDiscF,5,0,2024-05-29
5-2-6,176,2011-2599-1,11,2/29/24,3/7/24,38.651507278988504,-90.10298738781108,Illinois,Saint Clair,numDiscF,6,1,2024-06-05
5-2-6,176,2011-2599-1,11,2/29/24,3/7/24,38.651507278988504,-90.10298738781108,Illinois,Saint Clair,numDiscF,7,3,2024-06-12
5-2-6,176,2011-2599-1,11,2/29/24,3/7/24,38.651507278988504,-90.10298738781108,Illinois,Saint Clair,numDiscF,8,6,2024-06-19
5-2-6,176,2011-2599-1,11,2/29/24,3/7/24,38.651507278988504,-90.10298738781108,Illinois,Saint Clair,numFlwrB,1,0,2024-05-01
5-2-6,176,2011-2599-1,11,2/29/24,3/7/24,38.651507278988504,-90.10298738781108,Illinois,Saint Clair,numFlwrB,2,1,2024-05-08
5-2-6,176,2011-2599-1,11,2/29/24,3/7/24,38.651507278988504,-90.10298738781108,Illinois,Saint Clair,numFlwrB,3,2,2024-05-15
5-2-6,176,2011-2599-1,11,2/29/24,3/7/24,38.651507278988504,-90.10298738781108,Illinois,Saint Clair,numFlwrB,4,4,2024-05-22
5-2-6,176,2011-2599-1,11,2/29/24,3/7/24,38.651507278988504,-90.10298738781108,Illinois,Saint Clair,numFlwrB,5,8,2024-05-29
5-2-6,176,2011-2599-1,11,2/29/24,3/7/24,38.651507278988504,-90.10298738781108,Illinois,Saint Clair,numFlwrB,6,4,2024-06-05
5-2-6,176,2011-2599-1,11,2/29/24,3/7/24,38.651507278988504,-90.10298738781108,Illinois,Saint Clair,numFlwrB,7,5,2024-06-12
5-2-6,176,2011-2599-1,11,2/29/24,3/7/24,38.651507278988504,-90.10298738781108,Illinois,Saint Clair,numFlwrB,8,5,2024-06-19
5-2-6,176,2011-2599-1,11,2/29/24,3/7/24,38.651507278988504,-90.10298738781108,Illinois,Saint Clair,numLSt,4,5,2024-05-22
5-2-6,176,2011-2599-1,11,2/29/24,3/7/24,38.651507278988504,-90.10298738781108,Illinois,Saint Clair,numLSt,5,4,2024-05-29
5-2-6,176,2011-2599-1,11,2/29/24,3/7/24,38.651507278988504,-90.10298738781108,Illinois,Saint Clair,numLSt,6,4,2024-06-05
5-2-6,176,2011-2599-1,11,2/29/24,3/7/24,38.651507278988504,-90.10298738781108,Illinois,Saint Clair,numLSt,7,4,2024-06-12
5-2-6,176,2011-2599-1,11,2/29/24,3/7/24,38.651507278988504,-90.10298738781108,Illinois,Saint Clair,numLSt,8,5,2024-06-19
5-2-6,176,2011-2599-1,11,2/29/24,3/7/24,38.651507278988504,-90.10298738781108,Illinois,Saint Clair,numLvs,1,29,2024-05-01
5-2-6,176,2011-2599-1,11,2/29/24,3/7/24,38.651507278988504,-90.10298738781108,Illinois,Saint Clair,numLvs,2,34,2024-05-08
5-2-6,176,2011-2599-1,11,2/29/24,3/7/24,38.651507278988504,-90.10298738781108,Illinois,Saint Clair,numLvs,3,25,2024-05-15
5-2-6,176,2011-2599-1,11,2/29/24,3/7/24,38.651507278988504,-90.10298738781108,Illinois,Saint Clair,numRayF,3,0,2024-05-15
5-2-6,176,2011-2599-1,11,2/29/24,3/7/24,38.651507278988504,-90.10298738781108,Illinois,Saint Clair,numRayF,4,0,2024-05-22
5-2-6,176,2011-2599-1,11,2/29/24,3/7/24,38.651507278988504,-90.10298738781108,Illinois,Saint Clair,numRayF,5,1,2024-05-29
5-2-6,176,2011-2599-1,11,2/29/24,3/7/24,38.651507278988504,-90.10298738781108,Illinois,Saint Clair,numRayF,6,2,2024-06-05
5-2-6,176,2011-2599-1,11,2/29/24,3/7/24,38.651507278988504,-90.10298738781108,Illinois,Saint Clair,numRayF,7,3,2024-06-12
5-2-6,176,2011-2599-1,11,2/29/24,3/7/24,38.651507278988504,-90.10298738781108,Illinois,Saint Clair,numRayF,8,4,2024-06-19
5-2-6,176,2011-2599-1,11,2/29/24,3/7/24,38.651507278988504,-90.10298738781108,Illinois,Saint Clair,numRos,1,2,2024-05-01
5-2-6,176,2011-2599-1,11,2/29/24,3/7/24,38.651507278988504,-90.10298738781108,Illinois,Saint Clair,numRos,2,1,2024-05-08
5-2-6,176,2011-2599-1,11,2/29/24,3/7/24,38.651507278988504,-90.10298738781108,Illinois,Saint Clair,numRos,3,5,2024-05-15
5-2-6,176,2011-2599-1,11,2/29/24,3/7/24,38.651507278988504,-90.10298738781108,Illinois,Saint Clair,numRos,4,4,2024-05-22
5-2-6,176,2011-2599-1,11,2/29/24,3/7/24,38.651507278988504,-90.10298738781108,Illinois,Saint Clair,numRos,5,5,2024-05-29
5-2-6,176,2011-2599-1,11,2/29/24,3/7/24,38.651507278988504,-90.10298738781108,Illinois,Saint Clair,numRos,6,3,2024-06-05
5-2-6,176,2011-2599-1,11,2/29/24,3/7/24,38.651507278988504,-90.10298738781108,Illinois,Saint Clair,numRos,7,3,2024-06-12
5-2-6,176,2011-2599-1,11,2/29/24,3/7/24,38.651507278988504,-90.10298738781108,Illinois,Saint Clair,numRos,8,2,2024-06-19
5-2-6,176,2011-2599-1,11,2/29/24,3/7/24,38.651507278988504,-90.10298738781108,Illinois,Saint Clair,numStem,1,1,2024-05-01
5-2-6,176,2011-2599-1,11,2/29/24,3/7/24,38.651507278988504,-90.10298738781108,Illinois,Saint Clair,numStem,2,1,2024-05-08
5-2-6,176,2011-2599-1,11,2/29/24,3/7/24,38.651507278988504,-90.10298738781108,Illinois,Saint Clair,numStem,3,1,2024-05-15
5-2-6,176,2011-2599-1,11,2/29/24,3/7/24,38.651507278988504,-90.10298738781108,Illinois,Saint Clair,numStem,4,1,2024-05-22
5-2-6,176,2011-2599-1,11,2/29/24,3/7/24,38.651507278988504,-90.10298738781108,Illinois,Saint Clair,numStem,5,1,2024-05-29
5-2-6,176,2011-2599-1,11,2/29/24,3/7/24,38.651507278988504,-90.10298738781108,Illinois,Saint Clair,numStem,6,1,2024-06-05
5-2-6,176,2011-2599-1,11,2/29/24,3/7/24,38.651507278988504,-90.10298738781108,Illinois,Saint Clair,numStem,7,1,2024-06-12
5-2-6,176,2011-2599-1,11,2/29/24,3/7/24,38.651507278988504,-90.10298738781108,Illinois,Saint Clair,numStem,8,1,2024-06-19
5-2-6,176,2011-2599-1,11,2/29/24,3/7/24,38.651507278988504,-90.10298738781108,Illinois,Saint Clair,stemLength,1,8.4,2024-05-01
5-2-6,176,2011-2599-1,11,2/29/24,3/7/24,38.651507278988504,-90.10298738781108,Illinois,Saint Clair,stemLength,2,18.1,2024-05-08
5-2-6,176,2011-2599-1,11,2/29/24,3/7/24,38.651507278988504,-90.10298738781108,Illinois,Saint Clair,stemLength,3,30,2024-05-15
5-2-6,176,2011-2599-1,11,2/29/24,3/7/24,38.651507278988504,-90.10298738781108,Illinois,Saint Clair,stemLength,4,46,2024-05-22
5-2-6,176,2011-2599-1,11,2/29/24,3/7/24,38.651507278988504,-90.10298738781108,Illinois,Saint Clair,stemLength,5,23.2,2024-05-29
5-2-6,176,2011-2599-1,11,2/29/24,3/7/24,38.651507278988504,-90.10298738781108,Illinois,Saint Clair,stemLength,6,52.8,2024-06-05
5-2-6,176,2011-2599-1,11,2/29/24,3/7/24,38.651507278988504,-90.10298738781108,Illinois,Saint Clair,stemLength,7,45.4,2024-06-12
5-2-6,176,2011-2599-1,11,2/29/24,3/7/24,38.651507278988504,-90.10298738781108,Illinois,Saint Clair,stemLength,8,59,2024-06-19
5-5-4,177,2011-2618-1,4A,2/29/24,3/8/24,40.69352232924267,-89.59142458669179,Illinois,Peoria,leafLong,1,13.8,2024-05-01
5-5-4,177,2011-2618-1,4A,2/29/24,3/8/24,40.69352232924267,-89.59142458669179,Illinois,Peoria,leafLong,2,22.6,2024-05-08
5-5-4,177,2011-2618-1,4A,2/29/24,3/8/24,40.69352232924267,-89.59142458669179,Illinois,Peoria,leafLong,3,28.8,2024-05-15
5-5-4,177,2011-2618-1,4A,2/29/24,3/8/24,40.69352232924267,-89.59142458669179,Illinois,Peoria,leafWide,1,2,2024-05-01
5-5-4,177,2011-2618-1,4A,2/29/24,3/8/24,40.69352232924267,-89.59142458669179,Illinois,Peoria,leafWide,2,2.9,2024-05-08
5-5-4,177,2011-2618-1,4A,2/29/24,3/8/24,40.69352232924267,-89.59142458669179,Illinois,Peoria,leafWide,3,2.7,2024-05-15
