MaternalLine,FlowerHead,PlantingDate,FirstLeafDate,TransplantDate,Id,Country,State,County,Latitude,Longitude,Google_cood,Locality,Location Details,label,index,Date.1,Surv.1,numStem.1,numRos.1,stemLength.1,numLvs.1,# latBuds.1,leafLong.1,leafWide.1,numFlwrBud.1,flwrBud.1,Date.2,Surv.2,numStem.2,numRos.2,stemLength.2,numLvs.2,leafLong.2,leafWide.2,flwrBud.2,notes.2,Date.3,numStem.3,numRos.3,stemLength.3,numLvs.3,leafLong.3,leafWide.3,numFlwrB.3,numRayF.3,numDiscF.3,firstFlwr.3,Date.4,Surv.4,numStem.4,numRos.4,numLSt.4,stemLength.4,numFlwrB.4,numRayF.4,numDiscF.4,firstFlwr.4,notes.4,Date.5,Surv.5,numStem.5,numRos.5,numLSt.5,stemLength.5,numFlwrB.5,numRayF.5,numDiscF.5,firstFlwr.5,notes.5,Date.6,Surv..6,numStem.6,numRos.6,numLSt.6,stemLength.6,numFlwrB.6,numRayF.6,numDiscF.6,notes.6,Date.7,Surv.7,numStem.7,numRos.7,numLSt.7,stemLength.7,numFlwrB.7,numRayF.7,numDiscF.7,notes.7,Index2,Date.8,Surv.8,numStem.8,numRos.8,numLSt.8,stemLength.8,numFlwrB.8,numRayF.8,numDiscF.8,notes.8,Taxon,Area,Bed,Position/Spot,Inventory Date,Status,Plant Count,Planting Material Type,Source,Provenance,Property,Ipen,Restriction,Date received,Quantity received,Collector,Collection Num,Collection Date,Sampling method,EO ID,EO number,Property ownership,Notes on Habitat and soil,Mother Plant/Maternal Pop,Family,Seed/Lot #,Index Seminum Year
2011-2636-1,10,2/29/24,3/9/24,4/12/24,1180039,United States,Illinois,Cass,40.0105556,-90.4458333,"40.0178975293398, -90.42445029519197",NA,"Beardstown, Maternal lines = 52, Seedheads = 53; 3 packets",6-6-5,419,5/1/2024,Y,0,1,NA,10,0,11.2,1.7,NA,NA,5/8/2024,Y,0,1,NA,14,15.1,2,NA,NA,5/15/2024,1,0,1.9,16,21.1,1.8,0,0,0,NA,5/22/2024,Y,0,1,0,NA,NA,NA,NA,NA,NA,5/29/2024,Y,0,1,0,NA,NA,NA,NA,NA,NA,6/5/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,NA,6/12/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,NA,419,6/19/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,NA,Boltonia decurrens,MBG Seed Bank,CCSD Seed Bank Freezer,NA,2023-12-01T00:00:00Z,Dormant,5079,Seed,Missouri Botanical Garden,Wild,Shaw Nature Reserve,NA,Project specific use only,2011-12-01T00:00:00Z,53,Smith,s.n.,21 Nov 1997,NA,NA,NA,NA,Open bottomland/floodplain,NA,Asteraceae,NA,NA
2011-2636-1,1,2/29/24,3/7/24,4/12/24,1180039,United States,Illinois,Cass,40.0105556,-90.4458333,"40.0178975293398, -90.42445029519197",NA,"Beardstown, Maternal lines = 52, Seedheads = 53; 3 packets",8-5-5,439,5/1/2024,Y,0,1,NA,9,0,7.2,1.4,NA,NA,5/8/2024,Y,0,1,NA,11,7.6,1.5,NA,NA,5/15/2024,0,1,NA,13,10.7,1.4,NA,NA,NA,NA,5/22/2024,Y,0,1,0,NA,NA,NA,NA,NA,NA,5/29/2024,Y,0,1,0,NA,NA,NA,NA,NA,NA,6/5/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,NA,6/12/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,NA,439,6/19/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,NA,Boltonia decurrens,MBG Seed Bank,CCSD Seed Bank Freezer,NA,2023-12-01T00:00:00Z,Dormant,5079,Seed,Missouri Botanical Garden,Wild,Shaw Nature Reserve,NA,Project specific use only,2011-12-01T00:00:00Z,53,Smith,s.n.,21 Nov 1997,NA,NA,NA,NA,Open bottomland/floodplain,NA,Asteraceae,NA,NA
2011-2636-1,1,2/29/24,3/8/24,4/12/24,1180039,United States,Illinois,Cass,40.0105556,-90.4458333,"40.0178975293398, -90.42445029519197",NA,"Beardstown, Maternal lines = 52, Seedheads = 53; 3 packets",8-5-4,451,5/1/2024,Y,0,1,NA,11,0,9.6,2.1,NA,NA,5/8/2024,Y,0,1,NA,14,11.4,1.8,NA,NA,5/15/2024,0,1,NA,16,14.7,1.8,NA,NA,NA,NA,5/22/2024,Y,0,1,0,NA,NA,NA,NA,NA,NA,5/29/2024,Y,0,1,0,NA,NA,NA,NA,NA,NA,6/5/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,NA,6/12/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,NA,451,6/19/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,NA,Boltonia decurrens,MBG Seed Bank,CCSD Seed Bank Freezer,NA,2023-12-01T00:00:00Z,Dormant,5079,Seed,Missouri Botanical Garden,Wild,Shaw Nature Reserve,NA,Project specific use only,2011-12-01T00:00:00Z,53,Smith,s.n.,21 Nov 1997,NA,NA,NA,NA,Open bottomland/floodplain,NA,Asteraceae,NA,NA
2011-2636-1,2,2/29/24,3/7/24,4/12/24,1180039,United States,Illinois,Cass,40.0105556,-90.4458333,"40.0178975293398, -90.42445029519197",NA,"Beardstown, Maternal lines = 52, Seedheads = 53; 3 packets",2-6-5,464,5/1/2024,Y,0,1,NA,11,0,12,2.1,NA,NA,5/8/2024,Y,1,0,4.3,12,14.9,2.3,0,NA,5/15/2024,1,1,1.3,19,18.2,2.6,0,0,0,NA,5/22/2024,Y,0,3,0,NA,NA,NA,NA,NA,NA,5/29/2024,Y,0,2,0,NA,NA,NA,NA,NA,NA,6/5/24,Y,0,2,N/A,N/A,N/A,N/A,N/A,NA,6/12/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,NA,464,6/19/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,NA,Boltonia decurrens,MBG Seed Bank,CCSD Seed Bank Freezer,NA,2023-12-01T00:00:00Z,Dormant,5079,Seed,Missouri Botanical Garden,Wild,Shaw Nature Reserve,NA,Project specific use only,2011-12-01T00:00:00Z,53,Smith,s.n.,21 Nov 1997,NA,NA,NA,NA,Open bottomland/floodplain,NA,Asteraceae,NA,NA
2011-2638-1,15C,2/29/24,3/7/24,4/12/24,1180041,United States,Illinois,Scott,39.7852777,-90.5902777,"39.786569766256626, -90.58910563509704",Smith Lake,NA,3-1-8,32,5/1/2024,Y,0,2,NA,12,0,5.8,1.1,NA,NA,5/8/2024,Y,0,2,NA,16,10.2,1.4,NA,NA,5/15/2024,0,2,NA,20,13.5,1.6,NA,NA,NA,NA,5/22/2024,Y,0,2,0,NA,NA,NA,NA,NA,NA,5/29/2024,Y,0,1,0,NA,NA,NA,NA,NA,NA,6/5/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,NA,6/12/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,NA,32,6/19/24,Y,0,2,N/A,N/A,N/A,N/A,N/A,NA,Boltonia decurrens,MBG Seed Bank,CCSD Seed Bank Freezer,NA,2023-12-01T00:00:00Z,Dormant,7818,Seed,Missouri Botanical Garden,Wild,Shaw Nature Reserve,US-1-MO-2011-2638,Project specific use only,2011-12-01T00:00:00Z,81,Smith,s.n.,11 Nov 1998,Maternal Lines,NA,NA,NA,Open bottomland/floodplain,NA,Asteraceae,NA,NA
2011-2638-1,22A,3/1/24,3/10/24,4/12/24,1180041,United States,Illinois,Scott,39.7852777,-90.5902777,"39.786569766256626, -90.58910563509704",Smith Lake,NA,11-5-8,38,5/1/2024,Y,0,1,NA,11,0,7.8,1.4,NA,NA,5/8/2024,Y,0,1,NA,13,10.6,1.2,NA,NA,5/15/2024,0,1,NA,15,12.7,1.7,NA,NA,NA,NA,5/22/2024,Y,0,1,0,NA,NA,NA,NA,NA,NA,5/29/2024,Y,0,1,0,NA,NA,NA,NA,NA,NA,6/5/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,NA,6/12/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,NA,38,6/19/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,NA,Boltonia decurrens,MBG Seed Bank,CCSD Seed Bank Freezer,NA,2023-12-01T00:00:00Z,Dormant,7818,Seed,Missouri Botanical Garden,Wild,Shaw Nature Reserve,US-1-MO-2011-2638,Project specific use only,2011-12-01T00:00:00Z,81,Smith,s.n.,11 Nov 1998,Maternal Lines,NA,NA,NA,Open bottomland/floodplain,NA,Asteraceae,NA,NA
2011-2638-1,6A,2/29/24,3/7/24,4/12/24,1180041,United States,Illinois,Scott,39.7852777,-90.5902777,"39.786569766256626, -90.58910563509704",Smith Lake,NA,3-3-10,47,5/1/2024,Y,0,1,NA,8,0,6.7,1.3,NA,NA,5/8/2024,Y,0,1,NA,9,11.3,1.7,NA,NA,5/15/2024,0,1,NA,12,15.6,1.9,NA,NA,NA,NA,5/22/2024,Y,0,1,0,NA,NA,NA,NA,NA,NA,5/29/2024,Y,0,1,0,NA,NA,NA,NA,NA,NA,6/5/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,NA,6/12/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,NA,47,6/19/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,NA,Boltonia decurrens,MBG Seed Bank,CCSD Seed Bank Freezer,NA,2023-12-01T00:00:00Z,Dormant,7818,Seed,Missouri Botanical Garden,Wild,Shaw Nature Reserve,US-1-MO-2011-2638,Project specific use only,2011-12-01T00:00:00Z,81,Smith,s.n.,11 Nov 1998,Maternal Lines,NA,NA,NA,Open bottomland/floodplain,NA,Asteraceae,NA,NA
2011-2638-1,24B,2/29/24,3/7/24,4/12/24,1180041,United States,Illinois,Scott,39.7852777,-90.5902777,"39.786569766256626, -90.58910563509704",Smith Lake,NA,9-2-2,75,5/1/2024,Y,0,1,NA,7,0,6.2,1.7,NA,NA,5/8/2024,Y,0,1,NA,10,8.9,1.9,NA,NA,5/15/2024,0,1,NA,12,12.2,1.7,NA,NA,NA,NA,5/22/2024,Y,0,1,0,NA,NA,NA,NA,NA,NA,5/29/2024,Y,0,1,0,NA,NA,NA,NA,NA,NA,6/5/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,NA,6/12/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,NA,75,6/19/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,NA,Boltonia decurrens,MBG Seed Bank,CCSD Seed Bank Freezer,NA,2023-12-01T00:00:00Z,Dormant,7818,Seed,Missouri Botanical Garden,Wild,Shaw Nature Reserve,US-1-MO-2011-2638,Project specific use only,2011-12-01T00:00:00Z,81,Smith,s.n.,11 Nov 1998,Maternal Lines,NA,NA,NA,Open bottomland/floodplain,NA,Asteraceae,NA,NA
2011-2638-1,30B,2/29/24,Unknown,4/12/24,1180041,United States,Illinois,Scott,39.7852777,-90.5902777,"39.786569766256626, -90.58910563509704",Smith Lake,NA,7-1-2,86,5/1/2024,Y,0,1,NA,6,0,1.6,1,NA,NA,5/8/2024,Y,0,1,NA,7,4,1.1,NA,NA,5/15/2024,0,1,NA,8,8.5,1.3,NA,NA,NA,NA,5/22/2024,Y,0,1,0,NA,NA,NA,NA,NA,NA,5/29/2024,Y,0,1,0,NA,NA,NA,NA,NA,NA,6/5/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,NA,6/12/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,NA,86,6/19/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,NA,Boltonia decurrens,MBG Seed Bank,CCSD Seed Bank Freezer,NA,2023-12-01T00:00:00Z,Dormant,7818,Seed,Missouri Botanical Garden,Wild,Shaw Nature Reserve,US-1-MO-2011-2638,Project specific use only,2011-12-01T00:00:00Z,81,Smith,s.n.,11 Nov 1998,Maternal Lines,NA,NA,NA,Open bottomland/floodplain,NA,Asteraceae,NA,NA
2011-2638-1,12C,2/29/24,3/8/24,4/12/24,1180041,United States,Illinois,Scott,39.7852777,-90.5902777,"39.786569766256626, -90.58910563509704",Smith Lake,NA,8-6-6,94,5/1/2024,Y,0,1,NA,11,0,9.4,1,NA,NA,5/8/2024,Y,0,1,NA,13,15.7,1.4,NA,NA,5/15/2024,0,1,NA,15,22,1.9,NA,NA,NA,NA,5/22/2024,Y,0,1,0,NA,NA,NA,NA,NA,NA,5/29/2024,Y,0,1,0,NA,NA,NA,NA,NA,NA,6/5/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,NA,6/12/24,Y,1,1,0,1.5,0,0,0,Stem growing curved,94,6/19/24,Y,1,0,0,7.8,0,0,0,Side growth,Boltonia decurrens,MBG Seed Bank,CCSD Seed Bank Freezer,NA,2023-12-01T00:00:00Z,Dormant,7818,Seed,Missouri Botanical Garden,Wild,Shaw Nature Reserve,US-1-MO-2011-2638,Project specific use only,2011-12-01T00:00:00Z,81,Smith,s.n.,11 Nov 1998,Maternal Lines,NA,NA,NA,Open bottomland/floodplain,NA,Asteraceae,NA,NA
2011-2638-1,18A,2/29/24,3/6/24,4/12/24,1180041,United States,Illinois,Scott,39.7852777,-90.5902777,"39.786569766256626, -90.58910563509704",Smith Lake,NA,8-1-8,136,5/1/2024,Y,0,1,NA,11,0,11,1.5,NA,NA,5/8/2024,Y,0,1,NA,14,17.4,1.9,NA,NA,5/15/2024,0,1,NA,16,21.1,2,NA,NA,NA,NA,5/22/2024,Y,0,1,0,NA,NA,NA,NA,NA,NA,5/29/2024,Y,1,0,0,5.4,0,0,0,NA,NA,6/5/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,NA,6/12/24,Y,1,1,0,41.5,0,0,0,NA,136,6/19/24,Y,1,0,0,30.4,0,0,0,NA,Boltonia decurrens,MBG Seed Bank,CCSD Seed Bank Freezer,NA,2023-12-01T00:00:00Z,Dormant,7818,Seed,Missouri Botanical Garden,Wild,Shaw Nature Reserve,US-1-MO-2011-2638,Project specific use only,2011-12-01T00:00:00Z,81,Smith,s.n.,11 Nov 1998,Maternal Lines,NA,NA,NA,Open bottomland/floodplain,NA,Asteraceae,NA,NA
2011-2638-1,16A,3/1/24,3/9/24,4/12/24,1180041,United States,Illinois,Scott,39.7852777,-90.5902777,"39.786569766256626, -90.58910563509704",Smith Lake,NA,10-6-6,144,5/1/2024,Y,0,1,NA,12,0,10.4,1.7,NA,NA,5/8/2024,Y,0,1,NA,13,13,1.8,NA,NA,5/15/2024,0,1,NA,18,18.4,1.8,NA,NA,NA,NA,5/22/2024,Y,0,1,0,NA,NA,NA,NA,NA,NA,5/29/2024,Y,0,1,0,NA,NA,NA,NA,NA,NA,6/5/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,NA,6/12/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,NA,144,6/19/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,NA,Boltonia decurrens,MBG Seed Bank,CCSD Seed Bank Freezer,NA,2023-12-01T00:00:00Z,Dormant,7818,Seed,Missouri Botanical Garden,Wild,Shaw Nature Reserve,US-1-MO-2011-2638,Project specific use only,2011-12-01T00:00:00Z,81,Smith,s.n.,11 Nov 1998,Maternal Lines,NA,NA,NA,Open bottomland/floodplain,NA,Asteraceae,NA,NA
2011-2638-1,28A,2/29/24,3/8/24,4/12/24,1180041,United States,Illinois,Scott,39.7852777,-90.5902777,"39.786569766256626, -90.58910563509704",Smith Lake,NA,5-1-7,146,5/1/2024,Y,0,1,NA,11,0,8.3,1.9,NA,NA,5/8/2024,Y,0,1,NA,14,13.6,2.1,NA,NA,5/15/2024,0,1,NA,17,14.6,1.8,NA,NA,NA,NA,5/22/2024,Y,0,1,0,NA,NA,NA,NA,NA,NA,5/29/2024,Y,0,1,0,NA,NA,NA,NA,NA,NA,6/5/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,NA,6/12/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,NA,146,6/19/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,NA,Boltonia decurrens,MBG Seed Bank,CCSD Seed Bank Freezer,NA,2023-12-01T00:00:00Z,Dormant,7818,Seed,Missouri Botanical Garden,Wild,Shaw Nature Reserve,US-1-MO-2011-2638,Project specific use only,2011-12-01T00:00:00Z,81,Smith,s.n.,11 Nov 1998,Maternal Lines,NA,NA,NA,Open bottomland/floodplain,NA,Asteraceae,NA,NA
2011-2638-1,8B,2/29/24,3/7/24,4/12/24,1180041,United States,Illinois,Scott,39.7852777,-90.5902777,"39.786569766256626, -90.58910563509704",Smith Lake,NA,9-3-5,151,5/1/2024,Y,0,1,NA,9,0,9.8,1.5,NA,NA,5/8/2024,Y,0,1,NA,11,15,1.7,NA,NA,5/15/2024,0,1,NA,14,20.5,2.2,NA,NA,NA,NA,5/22/2024,Y,0,1,0,NA,NA,NA,NA,NA,NA,5/29/2024,Y,0,1,0,NA,NA,NA,NA,NA,NA,6/5/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,NA,6/12/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,NA,151,6/19/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,NA,Boltonia decurrens,MBG Seed Bank,CCSD Seed Bank Freezer,NA,2023-12-01T00:00:00Z,Dormant,7818,Seed,Missouri Botanical Garden,Wild,Shaw Nature Reserve,US-1-MO-2011-2638,Project specific use only,2011-12-01T00:00:00Z,81,Smith,s.n.,11 Nov 1998,Maternal Lines,NA,NA,NA,Open bottomland/floodplain,NA,Asteraceae,NA,NA
2011-2638-1,11B,2/29/24,3/8/24,4/12/24,1180041,United States,Illinois,Scott,39.7852777,-90.5902777,"39.786569766256626, -90.58910563509704",Smith Lake,NA,3-6-1,160,5/1/2024,Y,0,1,NA,9,0,8.8,1.2,NA,NA,5/8/2024,Y,0,1,NA,12,14.9,1.6,NA,NA,5/15/2024,0,1,NA,16,20.2,1.9,NA,NA,NA,NA,5/22/2024,Y,0,1,0,NA,NA,NA,NA,NA,NA,5/29/2024,Y,0,1,0,NA,NA,NA,NA,NA,NA,6/5/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,NA,6/12/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,NA,160,6/19/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,NA,Boltonia decurrens,MBG Seed Bank,CCSD Seed Bank Freezer,NA,2023-12-01T00:00:00Z,Dormant,7818,Seed,Missouri Botanical Garden,Wild,Shaw Nature Reserve,US-1-MO-2011-2638,Project specific use only,2011-12-01T00:00:00Z,81,Smith,s.n.,11 Nov 1998,Maternal Lines,NA,NA,NA,Open bottomland/floodplain,NA,Asteraceae,NA,NA
2011-2638-1,6A,2/29/24,3/6/24,4/12/24,1180041,United States,Illinois,Scott,39.7852777,-90.5902777,"39.786569766256626, -90.58910563509704",Smith Lake,NA,3-3-11,192,5/1/2024,Y,0,1,NA,7,0,5.8,1.2,NA,NA,5/8/2024,Y,0,1,NA,8,9.9,1.7,NA,NA,5/15/2024,0,1,NA,11,16.4,1.6,NA,NA,NA,NA,5/22/2024,Y,0,1,0,NA,NA,NA,NA,NA,NA,5/29/2024,Y,0,1,0,NA,NA,NA,NA,NA,NA,6/5/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,NA,6/12/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,NA,192,6/19/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,NA,Boltonia decurrens,MBG Seed Bank,CCSD Seed Bank Freezer,NA,2023-12-01T00:00:00Z,Dormant,7818,Seed,Missouri Botanical Garden,Wild,Shaw Nature Reserve,US-1-MO-2011-2638,Project specific use only,2011-12-01T00:00:00Z,81,Smith,s.n.,11 Nov 1998,Maternal Lines,NA,NA,NA,Open bottomland/floodplain,NA,Asteraceae,NA,NA
2011-2638-1,12C,2/29/24,3/9/24,4/12/24,1180041,United States,Illinois,Scott,39.7852777,-90.5902777,"39.786569766256626, -90.58910563509704",Smith Lake,NA,8-6-4,224,5/1/2024,Y,1,0,1,9,0,12.6,1.7,0,N,5/8/2024,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,A whole datasheet was left blank.,5/15/2024,1,0,9,16,24,1.9,0,0,0,NA,5/22/2024,Y,1,0,0,20.2,0,0,0,NA,NA,5/29/2024,Y,1,1,0,31,0,0,0,NA,NA,6/5/24,Y,1,0,0,40.1,0,0,0,NA,6/12/24,Y,1,0,0,53.5,0,0,0,NA,224,6/19/24,Y,1,0,0,60,0,0,0,NA,Boltonia decurrens,MBG Seed Bank,CCSD Seed Bank Freezer,NA,2023-12-01T00:00:00Z,Dormant,7818,Seed,Missouri Botanical Garden,Wild,Shaw Nature Reserve,US-1-MO-2011-2638,Project specific use only,2011-12-01T00:00:00Z,81,Smith,s.n.,11 Nov 1998,Maternal Lines,NA,NA,NA,Open bottomland/floodplain,NA,Asteraceae,NA,NA
2011-2638-1,20C,2/29/24,3/7/24,4/12/24,1180041,United States,Illinois,Scott,39.7852777,-90.5902777,"39.786569766256626, -90.58910563509704",Smith Lake,NA,2-5-3,236,5/1/2024,Y,0,1,NA,10,4,13.3,1.7,NA,NA,5/8/2024,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,A whole datasheet was left blank.,5/15/2024,1,3,1.8,23,24.7,1.7,0,0,0,NA,5/22/2024,Y,1,0,0,6.6,0,0,0,NA,NA,5/29/2024,Y,1,0,0,18.2,0,0,0,NA,NA,6/5/24,Y,1,0,0,32.6,0,0,0,NA,6/12/24,Y,1,0,0,50,0,0,0,NA,236,6/19/24,Y,1,0,0,65.3,0,0,0,NA,Boltonia decurrens,MBG Seed Bank,CCSD Seed Bank Freezer,NA,2023-12-01T00:00:00Z,Dormant,7818,Seed,Missouri Botanical Garden,Wild,Shaw Nature Reserve,US-1-MO-2011-2638,Project specific use only,2011-12-01T00:00:00Z,81,Smith,s.n.,11 Nov 1998,Maternal Lines,NA,NA,NA,Open bottomland/floodplain,NA,Asteraceae,NA,NA
2011-2638-1,17A,3/1/24,3/8/24,4/12/24,1180041,United States,Illinois,Scott,39.7852777,-90.5902777,"39.786569766256626, -90.58910563509704",Smith Lake,NA,12-5-3,251,5/1/2024,Y,0,1,NA,12,0,10.7,1.5,NA,NA,5/8/2024,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,A whole datasheet was left blank.,5/15/2024,0,3,NA,19,17.6,1.3,NA,NA,NA,NA,5/22/2024,Y,0,1,0,NA,NA,NA,NA,NA,NA,5/29/2024,Y,0,1,0,NA,NA,NA,NA,NA,NA,6/5/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,NA,6/12/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,NA,251,6/19/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,NA,Boltonia decurrens,MBG Seed Bank,CCSD Seed Bank Freezer,NA,2023-12-01T00:00:00Z,Dormant,7818,Seed,Missouri Botanical Garden,Wild,Shaw Nature Reserve,US-1-MO-2011-2638,Project specific use only,2011-12-01T00:00:00Z,81,Smith,s.n.,11 Nov 1998,Maternal Lines,NA,NA,NA,Open bottomland/floodplain,NA,Asteraceae,NA,NA
2011-2638-1,20C,2/29/24,3/7/24,4/12/24,1180041,United States,Illinois,Scott,39.7852777,-90.5902777,"39.786569766256626, -90.58910563509704",Smith Lake,NA,2-5-2,254,5/1/2024,Y,0,2,NA,21,0,7.7,1.8,NA,NA,5/8/2024,Y,0,2,NA,24,11,1.8,NA,NA,5/15/2024,0,2,NA,28,16.7,2.1,NA,NA,NA,NA,5/22/2024,Y,0,2,0,NA,NA,NA,NA,NA,NA,5/29/2024,Y,0,2,0,NA,NA,NA,NA,NA,NA,6/5/24,Y,0,2,N/A,N/A,N/A,N/A,N/A,NA,6/12/24,Y,0,2,N/A,N/A,N/A,N/A,N/A,NA,254,6/19/24,Y,0,2,N/A,N/A,N/A,N/A,N/A,NA,Boltonia decurrens,MBG Seed Bank,CCSD Seed Bank Freezer,NA,2023-12-01T00:00:00Z,Dormant,7818,Seed,Missouri Botanical Garden,Wild,Shaw Nature Reserve,US-1-MO-2011-2638,Project specific use only,2011-12-01T00:00:00Z,81,Smith,s.n.,11 Nov 1998,Maternal Lines,NA,NA,NA,Open bottomland/floodplain,NA,Asteraceae,NA,NA
2011-2638-1,20C,2/29/24,3/10/24,4/12/24,1180041,United States,Illinois,Scott,39.7852777,-90.5902777,"39.786569766256626, -90.58910563509704",Smith Lake,NA,2-5-1,256,5/1/2024,Y,0,1,NA,13,2,7,1.2,NA,NA,5/8/2024,Y,0,1,NA,16,10.3,1.2,NA,NA,5/15/2024,0,1,NA,17,16,1.5,NA,NA,NA,NA,5/22/2024,Y,0,1,0,NA,NA,NA,NA,NA,NA,5/29/2024,Y,0,1,0,NA,NA,NA,NA,NA,NA,6/5/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,NA,6/12/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,NA,256,6/19/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,NA,Boltonia decurrens,MBG Seed Bank,CCSD Seed Bank Freezer,NA,2023-12-01T00:00:00Z,Dormant,7818,Seed,Missouri Botanical Garden,Wild,Shaw Nature Reserve,US-1-MO-2011-2638,Project specific use only,2011-12-01T00:00:00Z,81,Smith,s.n.,11 Nov 1998,Maternal Lines,NA,NA,NA,Open bottomland/floodplain,NA,Asteraceae,NA,NA
2011-2638-1,15C,2/29/24,3/7/24,4/12/24,1180041,United States,Illinois,Scott,39.7852777,-90.5902777,"39.786569766256626, -90.58910563509704",Smith Lake,NA,3-1-9,277,5/1/2024,Y,0,1,NA,7,0,3.2,0.8,NA,NA,5/8/2024,Y,0,1,NA,11,5.1,1.1,NA,Very small,5/15/2024,0,1,NA,11,8.2,1.1,NA,NA,NA,NA,5/22/2024,Y,0,1,0,NA,NA,NA,NA,NA,NA,5/29/2024,Y,0,1,0,NA,NA,NA,NA,NA,NA,6/5/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,NA,6/12/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,NA,277,6/19/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,NA,Boltonia decurrens,MBG Seed Bank,CCSD Seed Bank Freezer,NA,2023-12-01T00:00:00Z,Dormant,7818,Seed,Missouri Botanical Garden,Wild,Shaw Nature Reserve,US-1-MO-2011-2638,Project specific use only,2011-12-01T00:00:00Z,81,Smith,s.n.,11 Nov 1998,Maternal Lines,NA,NA,NA,Open bottomland/floodplain,NA,Asteraceae,NA,NA
2011-2638-1,18A,2/29/24,3/7/24,4/12/24,1180041,United States,Illinois,Scott,39.7852777,-90.5902777,"39.786569766256626, -90.58910563509704",Smith Lake,NA,8-1-9,278,5/1/2024,Y,0,1,NA,12,0,8.3,1.4,NA,NA,5/8/2024,Y,0,1,NA,15,13.4,1.7,NA,NA,5/15/2024,0,1,NA,17,19.2,1.9,NA,NA,NA,NA,5/22/2024,Y,0,1,0,NA,NA,NA,NA,NA,NA,5/29/2024,Y,0,1,0,NA,NA,NA,NA,NA,NA,6/5/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,NA,6/12/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,NA,278,6/19/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,NA,Boltonia decurrens,MBG Seed Bank,CCSD Seed Bank Freezer,NA,2023-12-01T00:00:00Z,Dormant,7818,Seed,Missouri Botanical Garden,Wild,Shaw Nature Reserve,US-1-MO-2011-2638,Project specific use only,2011-12-01T00:00:00Z,81,Smith,s.n.,11 Nov 1998,Maternal Lines,NA,NA,NA,Open bottomland/floodplain,NA,Asteraceae,NA,NA
