index,label,MaternalLine,FlowerHead,Id,Country,State,County,Latitude,Longitude,Google_latitude,Google_longitude,Locality,Location Details,PlantingDate,FirstLeafDate,TransplantDate,flwrBud_19844,flwrBud_19851,latBuds_19844,leafLong_19844,leafLong_19851,leafLong_19858,leafWide_19844,leafWide_19851,leafWide_19858,notes_19851,notes_19865,notes_19872,notes_19879,notes_19886,notes_19893,notes_19900,notes_19907,notes_19915,numDeadF_19898,numDeadF_19900,numDeadF_19902,numDeadF_19905,numDeadF_19907,numDeadF_19912,numDeadF_19915,numDeadF_19919,numDiscF_19853,numDiscF_19856,numDiscF_19858,numDiscF_19860,numDiscF_19863,numDiscF_19865,numDiscF_19867,numDiscF_19870,numDiscF_19872,numDiscF_19874,numDiscF_19877,numDiscF_19879,numDiscF_19881,numDiscF_19884,numDiscF_19886,numDiscF_19888,numDiscF_19891,numDiscF_19893,numDiscF_19895,numDiscF_19898,numDiscF_19900,numDiscF_19902,numDiscF_19905,numDiscF_19907,numDiscF_19912,numDiscF_19915,numDiscF_19919,numFlwrB_19853,numFlwrB_19856,numFlwrB_19858,numFlwrB_19860,numFlwrB_19863,numFlwrB_19865,numFlwrB_19867,numFlwrB_19870,numFlwrB_19872,numFlwrB_19874,numFlwrB_19877,numFlwrB_19879,numFlwrB_19881,numFlwrB_19884,numFlwrB_19886,numFlwrB_19888,numFlwrB_19891,numFlwrB_19893,numFlwrB_19895,numFlwrB_19898,numFlwrB_19900,numFlwrB_19902,numFlwrB_19905,numFlwrB_19907,numFlwrB_19912,numFlwrB_19915,numFlwrB_19919,numFlwrBud_19844,numLSt_19865,numLSt_19872,numLSt_19879,numLSt_19886,numLSt_19893,numLSt_19900,numLSt_19907,numLSt_19915,numLvs_19844,numLvs_19851,numLvs_19858,numRayF_19853,numRayF_19856,numRayF_19858,numRayF_19860,numRayF_19863,numRayF_19865,numRayF_19867,numRayF_19870,numRayF_19872,numRayF_19874,numRayF_19877,numRayF_19879,numRayF_19881,numRayF_19884,numRayF_19886,numRayF_19888,numRayF_19891,numRayF_19893,numRayF_19895,numRayF_19898,numRayF_19900,numRayF_19902,numRayF_19905,numRayF_19907,numRayF_19912,numRayF_19915,numRayF_19919,numRos_19844,numRos_19851,numRos_19858,numRos_19865,numRos_19872,numRos_19879,numRos_19886,numRos_19893,numRos_19900,numRos_19907,numRos_19915,numStem_19844,numStem_19851,numStem_19858,numStem_19865,numStem_19872,numStem_19879,numStem_19886,numStem_19893,numStem_19900,numStem_19907,numStem_19915,stemLength_19844,stemLength_19851,stemLength_19858,stemLength_19865,stemLength_19872,stemLength_19879,stemLength_19886,stemLength_19893,stemLength_19900,stemLength_19907,stemLength_19915,Surv_19844,Surv_19851,Surv_19865,Surv_19872,Surv_19886,Surv_19893,Surv_19900,Surv_19907,Surv_19915,Surv_NA,Taxon,Area,Bed,Position/Spot,Inventory Date,Status,Plant Count,Planting Material Type,Source,Provenance,Property,Ipen,Restriction,Date received,Quantity received,Collector,Collection Num,Collection Date,Sampling method,EO ID,EO number,Property ownership,Notes on Habitat and soil,Mother Plant/Maternal Pop,Family,Seed/Lot #,Index Seminum Year
465,8-3-5,2011-2659-1,4A,1180062,United States,Illinois,Frederick,NA,NA,40.07116308939078, -90.42957195888599,NA,"Frederick Landing, Maternal lines = 15, Seedheads = 44; 2 packets",2/29/24,3/8/24,4/12/24,NA,NA,0,9,14.8,14.1,1.4,2.1,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,11,13,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Boltonia decurrens,MBG Seed Bank,CCSD Seed Bank Freezer,NA,2023-12-01T00:00:00Z,Dormant,4101,Seed,Missouri Botanical Garden,Wild,Shaw Nature Reserve,US-1-MO-2011-2659,Project specific use only,2011-12-01T00:00:00Z,44,Smith,s.n.,01 Dec 2011,NA,NA,NA,NA,Open bottomland/floodplain,NA,Asteraceae,NA,NA
7,2-1-1,2011-2661-1,7B,1180064,United States,Illinois,Tazewell,NA,NA,40.69584983597212, -89.54394792156027,NA,"Cooper park South, Maternal lines = 43, Seedheads = 73; 4 packets",2/29/24,3/9/24,4/12/24,NA,NA,1,11.6,16.8,25.8,2,1.9,2.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,NA,0,0,0,0,2,7,6,9,10,14,17,NA,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,3,1,2,1,1,3,2,1,0,0,1,1,2,1,2,2,2,2,2,NA,NA,2.4,10.2,26.5,50.6,56.2,51.3,73,80.4,86.8,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Boltonia decurrens,MBG Seed Bank,CCSD Seed Bank Freezer,NA,2023-12-01T00:00:00Z,Dormant,6976,Seed,Missouri Botanical Garden,Wild,Shaw Nature Reserve,NA,Project specific use only,2011-12-01T00:00:00Z,73,Smith,s.n.,01 Oct 2000,NA,NA,NA,NA,Open bottomland/floodplain,NA,Asteraceae,NA,NA
30,9-6-11,2011-2661-1,20B,1180064,United States,Illinois,Tazewell,NA,NA,40.69584983597212, -89.54394792156027,NA,"Cooper park South, Maternal lines = 43, Seedheads = 73; 4 packets",3/1/24,3/10/24,4/12/24,NA,0,0,10.9,15.9,22.3,1.8,2.1,2.2,Arguably still rosette but form at base showing signs of verticle growth.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,10,12,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,NA,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Boltonia decurrens,MBG Seed Bank,CCSD Seed Bank Freezer,NA,2023-12-01T00:00:00Z,Dormant,6976,Seed,Missouri Botanical Garden,Wild,Shaw Nature Reserve,NA,Project specific use only,2011-12-01T00:00:00Z,73,Smith,s.n.,01 Oct 2000,NA,NA,NA,NA,Open bottomland/floodplain,NA,Asteraceae,NA,NA
37,10-3-5,2011-2661-1,12A,1180064,United States,Illinois,Tazewell,NA,NA,40.69584983597212, -89.54394792156027,NA,"Cooper park South, Maternal lines = 43, Seedheads = 73; 4 packets",3/1/24,3/10/24,4/12/24,NA,NA,0,9,14.2,18.7,1.2,1.1,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,10,12,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Boltonia decurrens,MBG Seed Bank,CCSD Seed Bank Freezer,NA,2023-12-01T00:00:00Z,Dormant,6976,Seed,Missouri Botanical Garden,Wild,Shaw Nature Reserve,NA,Project specific use only,2011-12-01T00:00:00Z,73,Smith,s.n.,01 Oct 2000,NA,NA,NA,NA,Open bottomland/floodplain,NA,Asteraceae,NA,NA
70,3-5-5,2011-2661-1,4A,1180064,United States,Illinois,Tazewell,NA,NA,40.69584983597212, -89.54394792156027,NA,"Cooper park South, Maternal lines = 43, Seedheads = 73; 4 packets",2/29/24,3/7/24,4/12/24,NA,NA,0,7.2,11.9,15.7,1.6,2,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,7,9,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Boltonia decurrens,MBG Seed Bank,CCSD Seed Bank Freezer,NA,2023-12-01T00:00:00Z,Dormant,6976,Seed,Missouri Botanical Garden,Wild,Shaw Nature Reserve,NA,Project specific use only,2011-12-01T00:00:00Z,73,Smith,s.n.,01 Oct 2000,NA,NA,NA,NA,Open bottomland/floodplain,NA,Asteraceae,NA,NA
122,1-6-10,2011-2661-1,23A,1180064,United States,Illinois,Tazewell,NA,NA,40.69584983597212, -89.54394792156027,NA,"Cooper park South, Maternal lines = 43, Seedheads = 73; 4 packets",2/29/24,3/6/24,4/12/24,N,NA,3,3.9,7.6,13.1,0.8,1.5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,12,15,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,2,0,0,1,0,1,0,0,1,2,2,2,2,2,1,2,1.8,NA,NA,1.5,5.4,17.8,18.3,26,35.3,50.5,59.9,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Boltonia decurrens,MBG Seed Bank,CCSD Seed Bank Freezer,NA,2023-12-01T00:00:00Z,Dormant,6976,Seed,Missouri Botanical Garden,Wild,Shaw Nature Reserve,NA,Project specific use only,2011-12-01T00:00:00Z,73,Smith,s.n.,01 Oct 2000,NA,NA,NA,NA,Open bottomland/floodplain,NA,Asteraceae,NA,NA
126,13-1-2,2011-2661-1,10B,1180064,United States,Illinois,Tazewell,NA,NA,40.69584983597212, -89.54394792156027,NA,"Cooper park South, Maternal lines = 43, Seedheads = 73; 4 packets",3/1/24,3/10/24,4/12/24,NA,NA,0,10,15.1,20.3,1.7,1.9,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,10,12,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Boltonia decurrens,MBG Seed Bank,CCSD Seed Bank Freezer,NA,2023-12-01T00:00:00Z,Dormant,6976,Seed,Missouri Botanical Garden,Wild,Shaw Nature Reserve,NA,Project specific use only,2011-12-01T00:00:00Z,73,Smith,s.n.,01 Oct 2000,NA,NA,NA,NA,Open bottomland/floodplain,NA,Asteraceae,NA,NA
128,13-2-3,2011-2661-1,26A,1180064,United States,Illinois,Tazewell,NA,NA,40.69584983597212, -89.54394792156027,NA,"Cooper park South, Maternal lines = 43, Seedheads = 73; 4 packets",3/2/24,3/12/24,4/12/24,NA,NA,0,10,16.7,21.6,1.6,1.8,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,12,13,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Boltonia decurrens,MBG Seed Bank,CCSD Seed Bank Freezer,NA,2023-12-01T00:00:00Z,Dormant,6976,Seed,Missouri Botanical Garden,Wild,Shaw Nature Reserve,NA,Project specific use only,2011-12-01T00:00:00Z,73,Smith,s.n.,01 Oct 2000,NA,NA,NA,NA,Open bottomland/floodplain,NA,Asteraceae,NA,NA
168,3-4-10,2011-2661-1,22A,1180064,United States,Illinois,Tazewell,NA,NA,40.69584983597212, -89.54394792156027,NA,"Cooper park South, Maternal lines = 43, Seedheads = 73; 4 packets",2/29/24,3/7/24,4/12/24,NA,NA,0,7.9,14.3,20.7,1.3,1.6,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,7,10,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Boltonia decurrens,MBG Seed Bank,CCSD Seed Bank Freezer,NA,2023-12-01T00:00:00Z,Dormant,6976,Seed,Missouri Botanical Garden,Wild,Shaw Nature Reserve,NA,Project specific use only,2011-12-01T00:00:00Z,73,Smith,s.n.,01 Oct 2000,NA,NA,NA,NA,Open bottomland/floodplain,NA,Asteraceae,NA,NA
186,10-3-3,2011-2661-1,12A,1180064,United States,Illinois,Tazewell,NA,NA,40.69584983597212, -89.54394792156027,NA,"Cooper park South, Maternal lines = 43, Seedheads = 73; 4 packets",3/1/24,3/8/24,4/12/24,NA,NA,0,7.1,13.3,17.6,1.8,2.1,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,10,11,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Boltonia decurrens,MBG Seed Bank,CCSD Seed Bank Freezer,NA,2023-12-01T00:00:00Z,Dormant,6976,Seed,Missouri Botanical Garden,Wild,Shaw Nature Reserve,NA,Project specific use only,2011-12-01T00:00:00Z,73,Smith,s.n.,01 Oct 2000,NA,NA,NA,NA,Open bottomland/floodplain,NA,Asteraceae,NA,NA
219,3-2-1,2011-2661-1,25A,1180064,United States,Illinois,Tazewell,NA,NA,40.69584983597212, -89.54394792156027,NA,"Cooper park South, Maternal lines = 43, Seedheads = 73; 4 packets",2/29/24,3/7/24,4/12/24,NA,NA,0,9.3,NA,18.3,1.5,NA,1.9,A whole datasheet was left blank.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,19,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,2,2,2,2,2,2,2,2,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,Y,Y,Y,Y,Y,Y,Y,Y,Boltonia decurrens,MBG Seed Bank,CCSD Seed Bank Freezer,NA,2023-12-01T00:00:00Z,Dormant,6976,Seed,Missouri Botanical Garden,Wild,Shaw Nature Reserve,NA,Project specific use only,2011-12-01T00:00:00Z,73,Smith,s.n.,01 Oct 2000,NA,NA,NA,NA,Open bottomland/floodplain,NA,Asteraceae,NA,NA
222,3-4-11,2011-2661-1,15A,1180064,United States,Illinois,Tazewell,NA,NA,40.69584983597212, -89.54394792156027,NA,"Cooper park South, Maternal lines = 43, Seedheads = 73; 4 packets",2/29/24,3/8/24,4/12/24,NA,NA,0,8.6,NA,21.8,1.2,NA,2.3,A whole datasheet was left blank.,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,NA,0,0,0,0,0,0,8,7,7,NA,15,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,2,1,1,1,1,1,1,1,1,0,NA,0,1,1,1,1,1,1,1,1,NA,NA,NA,2.1,8.6,20,36.1,48.5,55.8,74.7,86.5,Y,NA,Y,Y,Y,Y,Y,Y,Y,Y,Boltonia decurrens,MBG Seed Bank,CCSD Seed Bank Freezer,NA,2023-12-01T00:00:00Z,Dormant,6976,Seed,Missouri Botanical Garden,Wild,Shaw Nature Reserve,NA,Project specific use only,2011-12-01T00:00:00Z,73,Smith,s.n.,01 Oct 2000,NA,NA,NA,NA,Open bottomland/floodplain,NA,Asteraceae,NA,NA
240,3-5-8,2011-2661-1,2A,1180064,United States,Illinois,Tazewell,NA,NA,40.69584983597212, -89.54394792156027,NA,"Cooper park South, Maternal lines = 43, Seedheads = 73; 4 packets",2/29/24,3/6/24,4/12/24,NA,NA,0,6.4,NA,14.3,0.9,NA,2.1,A whole datasheet was left blank.,NA,NA,NA,NA,NA,NA,NA,NA,0,3,0,3,1,3,3,4,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3,4,5,6,3,6,4,6,4,4,7,NA,0,0,0,0,0,1,2,5,5,4,5,5,3,2,2,2,3,0,2,3,7,6,8,7,9,7,NA,0,3,3,3,3,11,6,7,6,NA,19,NA,0,0,0,0,0,0,0,0,0,0,1,1,2,3,3,2,2,2,1,1,1,0,0,4,3,7,1,NA,3,2,3,2,1,2,3,2,2,0,NA,1,1,1,1,1,1,1,1,1,NA,NA,9.4,21.8,35.2,44.4,45.7,45.8,45.4,45.4,45.3,Y,NA,Y,Y,Y,Y,Y,Y,Y,Y,Boltonia decurrens,MBG Seed Bank,CCSD Seed Bank Freezer,NA,2023-12-01T00:00:00Z,Dormant,6976,Seed,Missouri Botanical Garden,Wild,Shaw Nature Reserve,NA,Project specific use only,2011-12-01T00:00:00Z,73,Smith,s.n.,01 Oct 2000,NA,NA,NA,NA,Open bottomland/floodplain,NA,Asteraceae,NA,NA
249,10-3-1,2011-2661-1,23A,1180064,United States,Illinois,Tazewell,NA,NA,40.69584983597212, -89.54394792156027,NA,"Cooper park South, Maternal lines = 43, Seedheads = 73; 4 packets",3/1/24,3/12/24,4/12/24,NA,NA,0,10,NA,20.9,1.5,NA,2.2,A whole datasheet was left blank.,NA,NA,NA,NA,NA,Twisted stem,Corkscrew stem,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,0,0,0,10,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,1,NA,1,1,1,2,1,1,0,1,0,0,NA,0,0,0,0,0,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1.4,NA,3.3,Y,NA,Y,Y,Y,Y,Y,Y,Y,Y,Boltonia decurrens,MBG Seed Bank,CCSD Seed Bank Freezer,NA,2023-12-01T00:00:00Z,Dormant,6976,Seed,Missouri Botanical Garden,Wild,Shaw Nature Reserve,NA,Project specific use only,2011-12-01T00:00:00Z,73,Smith,s.n.,01 Oct 2000,NA,NA,NA,NA,Open bottomland/floodplain,NA,Asteraceae,NA,NA
276,3-5-6,2011-2661-1,4A,1180064,United States,Illinois,Tazewell,NA,NA,40.69584983597212, -89.54394792156027,NA,"Cooper park South, Maternal lines = 43, Seedheads = 73; 4 packets",2/29/24,3/7/24,4/12/24,NA,NA,0,7.5,13.6,18,1.6,2.4,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,9,10,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Boltonia decurrens,MBG Seed Bank,CCSD Seed Bank Freezer,NA,2023-12-01T00:00:00Z,Dormant,6976,Seed,Missouri Botanical Garden,Wild,Shaw Nature Reserve,NA,Project specific use only,2011-12-01T00:00:00Z,73,Smith,s.n.,01 Oct 2000,NA,NA,NA,NA,Open bottomland/floodplain,NA,Asteraceae,NA,NA
292,7-1-10,2011-2661-1,18B,1180064,United States,Illinois,Tazewell,NA,NA,40.69584983597212, -89.54394792156027,NA,"Cooper park South, Maternal lines = 43, Seedheads = 73; 4 packets",2/29/24,3/9/24,4/12/24,NA,NA,0,4,9.9,17.2,1,1.5,1.9,Small,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,7,10,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Boltonia decurrens,MBG Seed Bank,CCSD Seed Bank Freezer,NA,2023-12-01T00:00:00Z,Dormant,6976,Seed,Missouri Botanical Garden,Wild,Shaw Nature Reserve,NA,Project specific use only,2011-12-01T00:00:00Z,73,Smith,s.n.,01 Oct 2000,NA,NA,NA,NA,Open bottomland/floodplain,NA,Asteraceae,NA,NA
