Sample_Name,Ps,Pn,Pd,Pop,Pop_Index,Sample_Species,fastq,GVCF,index,MaternalLine,FlowerHead,Country,State,County,Latitude,Longitude,Google_latitude,Google_longitude,Locality,Location_Details,PlantingDate,FirstLeafDate,Collection_Date,Collector,Adapted_Longitude,Adapted_Latitude,Pop_Name,Load_type
Boltonia_155,0.18856825278705355,0.15233729738267446,0.11010336824852454,Fairmont City (1997),Pop_01,B. decurrens,TRUE,TRUE,155,2011-2599-1,3,United States,Illinois,Saint Clair,38.6494444,-90.1161111,38.6515072789885,-90.10298738781108,NA,"Fairmont City, Maternal lines = 28, Seedheads = 28; 2 packets",2/29/24,3/7/24,1997-12-05T00:00:00Z,Smith,-90.1161111,38.6494444,1 - Fairmont City (1997),Heterozygous Load
Boltonia_157,0.1839337606736969,0.14889041717944837,0.10425662321205986,Frederick Landing (2011),Pop_09,B. decurrens,TRUE,TRUE,157,2011-2659-1,5A,United States,Illinois,Frederick,NA,NA,40.07116308939078,-90.429571958886,NA,"Frederick Landing, Maternal lines = 15, Seedheads = 44; 2 packets",2/29/24,3/9/24,2011-12-01T00:00:00Z,Smith,-90.429571958886,40.07116308939078,9 - Frederick Landing (2011),Heterozygous Load
Boltonia_158,0.15003854227011615,0.12334401674245964,0.08677148110654298,Anderson Lake (2000),Pop_11,B. decurrens,TRUE,TRUE,158,2011-2613-1,14B,United States,Illinois,Fulton,40.2047222,-90.1994444,40.20813714639404,-90.18724497777134,NA,"Anderson Lake, Maternal lines = 30, Seedheads = 61; 2 packets",2/29/24,3/8/24,2000-10-01T00:00:00Z,Smith,-90.1994444,40.2047222,11 - Anderson Lake (2000),Heterozygous Load
Boltonia_159,0.17993195837120837,0.14545176342062138,0.10179121128855649,Rice Lake (1999),Pop_12,B. decurrens,TRUE,TRUE,159,2011-2666-1,21C,United States,Illinois,Fulton,40.4925,-89.9022222,40.46699902833787,-89.9485498557629,NA,"Rice Lake, Maternal lines = 30, Seedheads = 90; 3 packets",2/29/24,3/7/24,1999-10-14T00:00:00Z,Smith,-89.9022222,40.4925,12 - Rice Lake (1999),Heterozygous Load
Boltonia_160,0.1728420646097183,0.14009634811680235,0.09793470101715458,Smith Lake (1998),Pop_05,B. decurrens,TRUE,TRUE,160,2011-2638-1,11B,United States,Illinois,Scott,39.7852777,-90.5902777,39.78656976625663,-90.58910563509704,Smith Lake,NA,2/29/24,3/8/24,1998-11-11T00:00:00Z,Smith,-90.5902777,39.7852777,5 - Smith Lake (1998),Heterozygous Load
Boltonia_161,0.15359761869998728,0.12716437752140522,0.09141306668319457,McClugage Bridge (1999),Pop_14,B. decurrens,TRUE,TRUE,161,2011-2618-1,12A,United States,Illinois,Peoria,40.7222223,-89.5519444,40.69352232924267,-89.59142458669179,NA,"McClugage Bridge, Maternal lines = 30, Seedheads = 90; 4 packets",2/29/24,3/8/24,1999-11-11T00:00:00Z,Smith,-89.5519444,40.7222223,14 - McClugage Bridge (1999),Heterozygous Load
Boltonia_162,0.15449249014463948,0.12859084298021048,0.09087590989539215,Frederick Landing (2011),Pop_09,B. decurrens,TRUE,TRUE,162,2011-2659-1,2A,United States,Illinois,Frederick,NA,NA,40.07116308939078,-90.429571958886,NA,"Frederick Landing, Maternal lines = 15, Seedheads = 44; 2 packets",2/29/24,3/7/24,2011-12-01T00:00:00Z,Smith,-90.429571958886,40.07116308939078,9 - Frederick Landing (2011),Heterozygous Load
Boltonia_163,0.1773195617327851,0.14335072952108932,0.1022388419450585,Sparland (1999),Pop_16,B. decurrens,TRUE,TRUE,163,2011-2629-1,15A,United States,Illinois,Marshal,41.045,-89.4311111,41.02868892611459,-89.43846248262098,NA,"Sparland, Maternal lines = 30, Seedheads = 90; 3 packets",2/29/24,3/7/24,1999-11-11T00:00:00Z,Smith,-89.4311111,41.045,16 - Sparland (1999),Heterozygous Load
Boltonia_164,0.18134020343410842,0.1468222890575127,0.10059982507971268,Frederick Borrow Pit (1999),Pop_08,B. decurrens,TRUE,TRUE,164,2011-2675-1,10A,United States,Illinois,Schuyler,40.0672223,-90.4275,40.07010712467176,-90.42899627731744,NA,"Frederick Borrow Pit, Maternal lines = 30, Seedheads = 90; 3 packets",3/1/24,3/10/24,1999-10-07T00:00:00Z,Smith,-90.4275,40.0672223,8 - Frederick Borrow Pit (1999),Heterozygous Load
Boltonia_165,0.1750745333716401,0.1429377620122541,0.100944156353945,Horseshoe Lake (2000),Pop_02,B. decurrens,TRUE,TRUE,165,2011-2609-1,15A,United States,Illinois,Madison,38.6891666,-90.0972222,38.69652811427051,-90.085926104309,NA,"Horseshoe Lake, Maternal lines = 30, Seedheads = 90; 3 packets",3/1/24,3/9/24,2000-11-01T00:00:00Z,Smith,-90.0972222,38.6891666,2 - Horseshoe Lake (2000),Heterozygous Load
Boltonia_167,0.18622588753192887,0.14928693179948535,0.10336136189905584,Frederick Borrow Pit (1999),Pop_08,B. decurrens,TRUE,TRUE,167,2011-2675-1,19B,United States,Illinois,Schuyler,40.0672223,-90.4275,40.07010712467176,-90.42899627731744,NA,"Frederick Borrow Pit, Maternal lines = 30, Seedheads = 90; 3 packets",2/29/24,3/8/24,1999-10-07T00:00:00Z,Smith,-90.4275,40.0672223,8 - Frederick Borrow Pit (1999),Heterozygous Load
Boltonia_168,0.1756475650861981,0.14234710330439818,0.10069623783649774,Cooper Park (2000),Pop_13,B. decurrens,TRUE,TRUE,168,2011-2661-1,22A,United States,Illinois,Tazewell,NA,NA,40.69584983597212,-89.54394792156027,NA,"Cooper park South, Maternal lines = 43, Seedheads = 73; 4 packets",2/29/24,3/7/24,2000-10-01T00:00:00Z,Smith,-89.54394792156027,40.69584983597212,13 - Cooper Park (2000),Heterozygous Load
Boltonia_169,0.19275530917808412,0.156231696161212,0.11103994931443643,Fairmont City (1997),Pop_01,B. decurrens,TRUE,TRUE,169,2011-2599-1,4,United States,Illinois,Saint Clair,38.6494444,-90.1161111,38.6515072789885,-90.10298738781108,NA,"Fairmont City, Maternal lines = 28, Seedheads = 28; 2 packets",2/29/24,3/7/24,1997-12-05T00:00:00Z,Smith,-90.1161111,38.6494444,1 - Fairmont City (1997),Heterozygous Load
Boltonia_170,0.17975612398208374,0.14634515528236447,0.10303769050127747,Woodford County (1999),Pop_15,B. decurrens,TRUE,TRUE,170,2011-2650-1,27B,United States,Illinois,Woodford,40.8852777,-89.4583333,40.84668797480775,-89.0297386240063,NA,"Woodford County, Maternal lines = 30, Seedheads = 90; 6 packets",2/29/24,3/12/24,1999-11-11T00:00:00Z,Smith,-89.4583333,40.8852777,15 - Woodford County (1999),Heterozygous Load
Boltonia_171,0.17670414137084886,0.14102758162278134,0.0893333057868314,Gilbert Lake (1997),Pop_04,B. decurrens,TRUE,TRUE,171,2011-2598-1,S8A,United States,Illinois,Jersey,NA,NA,38.96139842380207,-90.51481032460988,NA,"Gilbert Lake, Maternal lines = 32, Seedheads = 98; 6 packets",2/29/24,3/6/24,1997-11-08T00:00:00Z,Smith,-90.51481032460988,38.96139842380207,4 - Gilbert Lake (1997),Heterozygous Load
Boltonia_172,0.13247708265629243,0.11072958690086805,0.07817697250170444,Anderson Lake (2000),Pop_11,B. decurrens,TRUE,TRUE,172,2011-2613-1,24A,United States,Illinois,Fulton,40.2047222,-90.1994444,40.20813714639404,-90.18724497777134,NA,"Anderson Lake, Maternal lines = 30, Seedheads = 61; 2 packets",2/29/24,3/8/24,2000-10-01T00:00:00Z,Smith,-90.1994444,40.2047222,11 - Anderson Lake (2000),Heterozygous Load
Boltonia_173,0.1910110948359638,0.1541076282173624,0.10589564007740566,Beardstown (1997),Pop_07,B. decurrens,TRUE,TRUE,173,2011-2636-1,19,United States,Illinois,Cass,40.010555600000004,-90.4458333,40.0178975293398,-90.42445029519196,NA,"Beardstown, Maternal lines = 52, Seedheads = 53; 3 packets",2/29/24,3/15/24,1997-11-21T00:00:00Z,Smith,-90.4458333,40.010555600000004,7 - Beardstown (1997),Heterozygous Load
Boltonia_174,0.18374065683564036,0.14712337692252006,0.10361616704198776,Frederick Borrow Pit (1999),Pop_08,B. decurrens,TRUE,TRUE,174,2011-2675-1,5A,United States,Illinois,Schuyler,40.0672223,-90.4275,40.07010712467176,-90.42899627731744,NA,"Frederick Borrow Pit, Maternal lines = 30, Seedheads = 90; 3 packets",2/29/24,3/7/24,1999-10-07T00:00:00Z,Smith,-90.4275,40.0672223,8 - Frederick Borrow Pit (1999),Heterozygous Load
Boltonia_175,0.16917780153635298,0.13859913523616477,0.09772810225261519,McClugage Bridge (1999),Pop_14,B. decurrens,TRUE,TRUE,175,2011-2618-1,26A,United States,Illinois,Peoria,40.7222223,-89.5519444,40.69352232924267,-89.59142458669179,NA,"McClugage Bridge, Maternal lines = 30, Seedheads = 90; 4 packets",2/29/24,3/7/24,1999-11-11T00:00:00Z,Smith,-89.5519444,40.7222223,14 - McClugage Bridge (1999),Heterozygous Load
Boltonia_176,0.1946941973081639,0.1571283786007147,0.11055099890502655,Fairmont City (1997),Pop_01,B. decurrens,TRUE,TRUE,176,2011-2599-1,11,United States,Illinois,Saint Clair,38.6494444,-90.1161111,38.6515072789885,-90.10298738781108,NA,"Fairmont City, Maternal lines = 28, Seedheads = 28; 2 packets",2/29/24,3/7/24,1997-12-05T00:00:00Z,Smith,-90.1161111,38.6494444,1 - Fairmont City (1997),Heterozygous Load
Boltonia_177,0.17366157845903138,0.13933786994320463,0.09774187550358449,McClugage Bridge (1999),Pop_14,B. decurrens,TRUE,TRUE,177,2011-2618-1,4A,United States,Illinois,Peoria,40.7222223,-89.5519444,40.69352232924267,-89.59142458669179,NA,"McClugage Bridge, Maternal lines = 30, Seedheads = 90; 4 packets",2/29/24,3/8/24,1999-11-11T00:00:00Z,Smith,-89.5519444,40.7222223,14 - McClugage Bridge (1999),Heterozygous Load
Boltonia_178,0.19947940461219882,0.16085989378014992,0.11484136658196117,Fairmont City (1997),Pop_01,B. decurrens,TRUE,TRUE,178,2011-2599-1,11,United States,Illinois,Saint Clair,38.6494444,-90.1161111,38.6515072789885,-90.10298738781108,NA,"Fairmont City, Maternal lines = 28, Seedheads = 28; 2 packets",2/29/24,3/7/24,1997-12-05T00:00:00Z,Smith,-90.1161111,38.6494444,1 - Fairmont City (1997),Heterozygous Load
Boltonia_179,0.16886695145557906,0.13668730955781216,0.09442940864546963,Anderson Lake (2000),Pop_11,B. decurrens,TRUE,TRUE,179,2011-2613-1,3A,United States,Illinois,Fulton,40.2047222,-90.1994444,40.20813714639404,-90.18724497777134,NA,"Anderson Lake, Maternal lines = 30, Seedheads = 61; 2 packets",2/29/24,3/9/24,2000-10-01T00:00:00Z,Smith,-90.1994444,40.2047222,11 - Anderson Lake (2000),Heterozygous Load
Boltonia_180,0.1764184104885213,0.1442227326273947,0.10155017939659387,Sparland (1999),Pop_16,B. decurrens,TRUE,TRUE,180,2011-2629-1,1C,United States,Illinois,Marshal,41.045,-89.4311111,41.02868892611459,-89.43846248262098,NA,"Sparland, Maternal lines = 30, Seedheads = 90; 3 packets",2/29/24,3/6/24,1999-11-11T00:00:00Z,Smith,-89.4311111,41.045,16 - Sparland (1999),Heterozygous Load
Boltonia_181,0.1785676719055895,0.14532014031023568,0.10202535655503447,McClugage Bridge (1999),Pop_14,B. decurrens,TRUE,TRUE,181,2011-2618-1,1B,United States,Illinois,Peoria,40.7222223,-89.5519444,40.69352232924267,-89.59142458669179,NA,"McClugage Bridge, Maternal lines = 30, Seedheads = 90; 4 packets",2/28/24,3/12/24,1999-11-11T00:00:00Z,Smith,-89.5519444,40.7222223,14 - McClugage Bridge (1999),Heterozygous Load
Boltonia_182,0.15273571620329596,0.12666420970193948,0.08982225619624128,Hennepin Bridge (1999),Pop_17,B. decurrens,TRUE,TRUE,182,2011-2623-1,11A,United States,Illinois,Hennepin,NA,NA,41.34414603458205,-89.55849691836283,NA,"Hennepin Bridge, Maternal lines = 30, Seedheads = 90; 6 packets",2/29/24,3/8/24,1999-11-11T00:00:00Z,Smith,-89.55849691836283,41.34414603458205,17 - Hennepin Bridge (1999),Heterozygous Load
Boltonia_183,0.17928670896111706,0.1444201672929733,0.10088217672458319,Beardstown (1997),Pop_07,B. decurrens,TRUE,TRUE,183,2011-2636-1,22,United States,Illinois,Cass,40.010555600000004,-90.4458333,40.0178975293398,-90.42445029519196,NA,"Beardstown, Maternal lines = 52, Seedheads = 53; 3 packets",2/29/24,3/7/24,1997-11-21T00:00:00Z,Smith,-90.4458333,40.010555600000004,7 - Beardstown (1997),Heterozygous Load
Boltonia_184,0.17158139483769072,0.1400453441615279,0.09840299155011054,Horseshoe Lake (2000),Pop_02,B. decurrens,TRUE,TRUE,184,2011-2609-1,18C,United States,Illinois,Madison,38.6891666,-90.0972222,38.69652811427051,-90.085926104309,NA,"Horseshoe Lake, Maternal lines = 30, Seedheads = 90; 3 packets",2/29/24,3/10/24,2000-11-01T00:00:00Z,Smith,-90.0972222,38.6891666,2 - Horseshoe Lake (2000),Heterozygous Load
Boltonia_185,0.16789358251578193,0.1377551020408163,0.09703943970415056,Woodford County (1999),Pop_15,B. decurrens,TRUE,TRUE,185,2011-2650-1,21A,United States,Illinois,Woodford,40.8852777,-89.4583333,40.84668797480775,-89.0297386240063,NA,"Woodford County, Maternal lines = 30, Seedheads = 90; 6 packets",2/29/24,3/9/24,1999-11-11T00:00:00Z,Smith,-89.4583333,40.8852777,15 - Woodford County (1999),Heterozygous Load
Boltonia_186,0.16161064300438174,0.13144212860894117,0.0931898160582333,Cooper Park (2000),Pop_13,B. decurrens,TRUE,TRUE,186,2011-2661-1,12A,United States,Illinois,Tazewell,NA,NA,40.69584983597212,-89.54394792156027,NA,"Cooper park South, Maternal lines = 43, Seedheads = 73; 4 packets",3/1/24,3/8/24,2000-10-01T00:00:00Z,Smith,-89.54394792156027,40.69584983597212,13 - Cooper Park (2000),Heterozygous Load
Boltonia_187,0.17259087262525452,0.1398791699846659,0.09729424484708248,Frederick Borrow Pit (1999),Pop_08,B. decurrens,TRUE,TRUE,187,2011-2675-1,16A,United States,Illinois,Schuyler,40.0672223,-90.4275,40.07010712467176,-90.42899627731744,NA,"Frederick Borrow Pit, Maternal lines = 30, Seedheads = 90; 3 packets",2/29/24,3/6/24,1999-10-07T00:00:00Z,Smith,-90.4275,40.0672223,8 - Frederick Borrow Pit (1999),Heterozygous Load
Boltonia_188,0.18380816468146502,0.14843796273749746,0.10258317321929082,Frederick Borrow Pit (1999),Pop_08,B. decurrens,TRUE,TRUE,188,2011-2675-1,3C,United States,Illinois,Schuyler,40.0672223,-90.4275,40.07010712467176,-90.42899627731744,NA,"Frederick Borrow Pit, Maternal lines = 30, Seedheads = 90; 3 packets",2/29/24,3/7/24,1999-10-07T00:00:00Z,Smith,-90.4275,40.0672223,8 - Frederick Borrow Pit (1999),Heterozygous Load
Boltonia_189,0.1858600892045535,0.15040901881552363,0.10537225654057256,Rice Lake (1999),Pop_12,B. decurrens,TRUE,TRUE,189,2011-2666-1,3B,United States,Illinois,Fulton,40.4925,-89.9022222,40.46699902833787,-89.9485498557629,NA,"Rice Lake, Maternal lines = 30, Seedheads = 90; 3 packets",2/29/24,3/7/24,1999-10-14T00:00:00Z,Smith,-89.9022222,40.4925,12 - Rice Lake (1999),Heterozygous Load
Boltonia_190,0.16293882062223394,0.13221212380469763,0.08723288501401429,Gilbert Lake (1997),Pop_04,B. decurrens,TRUE,TRUE,190,2011-2598-1,L12A,United States,Illinois,Jersey,NA,NA,38.96139842380207,-90.51481032460988,NA,"Gilbert Lake, Maternal lines = 32, Seedheads = 98; 6 packets",2/29/24,3/8/24,1997-11-08T00:00:00Z,Smith,-90.51481032460988,38.96139842380207,4 - Gilbert Lake (1997),Heterozygous Load
Boltonia_191,0.174085464932814,0.14179428624077817,0.10163281890240963,Sparland (1999),Pop_16,B. decurrens,TRUE,TRUE,191,2011-2629-1,11B,United States,Illinois,Marshal,41.045,-89.4311111,41.02868892611459,-89.43846248262098,NA,"Sparland, Maternal lines = 30, Seedheads = 90; 3 packets",2/29/24,3/14/24,1999-11-11T00:00:00Z,Smith,-89.4311111,41.045,16 - Sparland (1999),Heterozygous Load
Boltonia_192,0.16822327199539064,0.13644216151471875,0.0959720127540304,Smith Lake (1998),Pop_05,B. decurrens,TRUE,TRUE,192,2011-2638-1,6A,United States,Illinois,Scott,39.7852777,-90.5902777,39.78656976625663,-90.58910563509704,Smith Lake,NA,2/29/24,3/6/24,1998-11-11T00:00:00Z,Smith,-90.5902777,39.7852777,5 - Smith Lake (1998),Heterozygous Load
Boltonia_193,0.16427641793950354,0.13336711659833234,0.09278350515463918,Anderson Lake (1997),Pop_10,B. decurrens,TRUE,TRUE,193,2011-2664-1,16,United States,Illinois,Fulton,40.2047222,-90.1994444,40.20744447961278,-90.1871999885973,NA,"Anderson Lake, Maternal lines = 31, Seedheads = 31",2/29/24,3/7/24,1997-11-21T00:00:00Z,Smith,-90.1994444,40.2047222,10 - Anderson Lake (1997),Heterozygous Load
Boltonia_194,0.17820187357821413,0.1447031569803026,0.10142622013787024,Beardstown (1997),Pop_07,B. decurrens,TRUE,TRUE,194,2011-2636-1,30,United States,Illinois,Cass,40.010555600000004,-90.4458333,40.0178975293398,-90.42445029519196,NA,"Beardstown, Maternal lines = 52, Seedheads = 53; 3 packets",2/29/24,3/7/24,1997-11-21T00:00:00Z,Smith,-90.4458333,40.010555600000004,7 - Beardstown (1997),Heterozygous Load
Boltonia_195,0.1603028747352672,0.1316214650968417,0.09177805783388082,Sparland (1999),Pop_16,B. decurrens,TRUE,TRUE,195,2011-2629-1,7C,United States,Illinois,Marshal,41.045,-89.4311111,41.02868892611459,-89.43846248262098,NA,"Sparland, Maternal lines = 30, Seedheads = 90; 3 packets",2/29/24,3/7/24,1999-11-11T00:00:00Z,Smith,-89.4311111,41.045,16 - Sparland (1999),Heterozygous Load
Boltonia_196,0.19651847909533207,0.1604386998269156,0.11448326205675957,Fairmont City (1997),Pop_01,B. decurrens,TRUE,TRUE,196,2011-2599-1,19,United States,Illinois,Saint Clair,38.6494444,-90.1161111,38.6515072789885,-90.10298738781108,NA,"Fairmont City, Maternal lines = 28, Seedheads = 28; 2 packets",3/1/24,3/10/24,1997-12-05T00:00:00Z,Smith,-90.1161111,38.6494444,1 - Fairmont City (1997),Heterozygous Load
Boltonia_197,0.17098167397478348,0.13921940914385747,0.09599267263048433,Frederick Landing (2011),Pop_09,B. decurrens,TRUE,TRUE,197,2011-2659-1,5A,United States,Illinois,Frederick,NA,NA,40.07116308939078,-90.429571958886,NA,"Frederick Landing, Maternal lines = 15, Seedheads = 44; 2 packets",2/29/24,3/7/24,2011-12-01T00:00:00Z,Smith,-90.429571958886,40.07116308939078,9 - Frederick Landing (2011),Heterozygous Load
Boltonia_198,0.1723914889875864,0.13948594594238856,0.09887816870855112,Meredosia Lake (1999),Pop_06,B. decurrens,TRUE,TRUE,198,2011-2620-1,15B,United States,Illinois,Morgan,39.8672223,-90.5533333,39.87546015928839,-90.55308508241012,NA,"Meredosia Lake, Maternal lines = 30, Seedheads = 90; 5 packets",2/29/24,3/9/24,1999-10-07T00:00:00Z,Smith,-90.5533333,39.8672223,6 - Meredosia Lake (1999),Heterozygous Load
Boltonia_200,0.17886282248733443,0.14527242693272086,0.10271401910349909,Meredosia Lake (1999),Pop_06,B. decurrens,TRUE,TRUE,200,2011-2620-1,30B,United States,Illinois,Morgan,39.8672223,-90.5533333,39.87546015928839,-90.55308508241012,NA,"Meredosia Lake, Maternal lines = 30, Seedheads = 90; 5 packets",2/29/24,3/9/24,1999-10-07T00:00:00Z,Smith,-90.5533333,39.8672223,6 - Meredosia Lake (1999),Heterozygous Load
Boltonia_201,0.15926984769915992,0.1300173084390157,0.09230144137071393,Woodford County (1999),Pop_15,B. decurrens,TRUE,TRUE,201,2011-2650-1,8B,United States,Illinois,Woodford,40.8852777,-89.4583333,40.84668797480775,-89.0297386240063,NA,"Woodford County, Maternal lines = 30, Seedheads = 90; 6 packets",2/29/24,3/7/24,1999-11-11T00:00:00Z,Smith,-89.4583333,40.8852777,15 - Woodford County (1999),Heterozygous Load
Boltonia_202,0.18069495402401708,0.1466528243028911,0.10168102528080215,Rice Lake (1999),Pop_12,B. decurrens,TRUE,TRUE,202,2011-2666-1,7B,United States,Illinois,Fulton,40.4925,-89.9022222,40.46699902833787,-89.9485498557629,NA,"Rice Lake, Maternal lines = 30, Seedheads = 90; 3 packets",2/29/24,3/6/24,1999-10-14T00:00:00Z,Smith,-89.9022222,40.4925,12 - Rice Lake (1999),Heterozygous Load
Boltonia_203,0.18098696470595624,0.14836886060454493,0.10616421847130687,Horseshoe Lake (2000),Pop_02,B. decurrens,TRUE,TRUE,203,2011-2609-1,X1,United States,Illinois,Madison,38.6891666,-90.0972222,38.69652811427051,-90.085926104309,NA,"Horseshoe Lake, Maternal lines = 30, Seedheads = 90; 3 packets",2/29/24,3/15/24,2000-11-01T00:00:00Z,Smith,-90.0972222,38.6891666,2 - Horseshoe Lake (2000),Heterozygous Load
Boltonia_204,0.1703835230617791,0.13897097052300442,0.09772121562713056,Meredosia Lake (1999),Pop_06,B. decurrens,TRUE,TRUE,204,2011-2620-1,6A,United States,Illinois,Morgan,39.8672223,-90.5533333,39.87546015928839,-90.55308508241012,NA,"Meredosia Lake, Maternal lines = 30, Seedheads = 90; 5 packets",3/1/24,3/8/24,1999-10-07T00:00:00Z,Smith,-90.5533333,39.8672223,6 - Meredosia Lake (1999),Heterozygous Load
Boltonia_205,0.13461692437394324,0.1132863658201107,0.08298383708998754,Hennepin Bridge (1999),Pop_17,B. decurrens,TRUE,TRUE,205,2011-2623-1,27B,United States,Illinois,Hennepin,NA,NA,41.34414603458205,-89.55849691836283,NA,"Hennepin Bridge, Maternal lines = 30, Seedheads = 90; 6 packets",2/29/24,3/7/24,1999-11-11T00:00:00Z,Smith,-89.55849691836283,41.34414603458205,17 - Hennepin Bridge (1999),Heterozygous Load
Boltonia_207,0.17948609259878517,0.14505031293394494,0.10024172055451108,Rice Lake (1999),Pop_12,B. decurrens,TRUE,TRUE,207,2011-2666-1,6B,United States,Illinois,Fulton,40.4925,-89.9022222,40.46699902833787,-89.9485498557629,NA,"Rice Lake, Maternal lines = 30, Seedheads = 90; 3 packets",2/29/24,3/9/24,1999-10-14T00:00:00Z,Smith,-89.9022222,40.4925,12 - Rice Lake (1999),Heterozygous Load
Boltonia_208,0.17683915706249814,0.14415527578332205,0.10232836807635891,Sparland (1999),Pop_16,B. decurrens,TRUE,TRUE,208,2011-2629-1,3B,United States,Illinois,Marshal,41.045,-89.4311111,41.02868892611459,-89.43846248262098,NA,"Sparland, Maternal lines = 30, Seedheads = 90; 3 packets",2/29/24,3/9/24,1999-11-11T00:00:00Z,Smith,-89.4311111,41.045,16 - Sparland (1999),Heterozygous Load
Boltonia_209,0.1363171801187824,0.11103232005475522,0.08076634368393144,Hennepin Bridge (1999),Pop_17,B. decurrens,TRUE,TRUE,209,2011-2623-1,11A,United States,Illinois,Hennepin,NA,NA,41.34414603458205,-89.55849691836283,NA,"Hennepin Bridge, Maternal lines = 30, Seedheads = 90; 6 packets",3/2/24,3/12/24,1999-11-11T00:00:00Z,Smith,-89.55849691836283,41.34414603458205,17 - Hennepin Bridge (1999),Heterozygous Load
Boltonia_210,0.17923961046403009,0.14498121080099244,0.10074444421489026,Gilbert Lake (1997),Pop_04,B. decurrens,TRUE,TRUE,210,2011-2598-1,S16A,United States,Illinois,Jersey,NA,NA,38.96139842380207,-90.51481032460988,NA,"Gilbert Lake, Maternal lines = 32, Seedheads = 98; 6 packets",2/29/24,3/7/24,1997-11-08T00:00:00Z,Smith,-90.51481032460988,38.96139842380207,4 - Gilbert Lake (1997),Heterozygous Load
Boltonia_211,0.18588049855329117,0.15190294111840158,0.10988299623301585,West Alton (1999),Pop_03,B. decurrens,TRUE,TRUE,211,2011-2635-1,31,United States,Illinois,Alton,NA,NA,38.86501904919102,-90.22302347588696,NA,"West Alton, Maternal lines = 32, Seedheads = 32; 2 packets",2/29/24,3/10/24,1999-11-07T00:00:00Z,Smith,-90.22302347588696,38.86501904919102,3 - West Alton (1999),Heterozygous Load
Boltonia_212,0.18054266888343593,0.14597331999552482,0.10236968782926678,Frederick Borrow Pit (1999),Pop_08,B. decurrens,TRUE,TRUE,212,2011-2675-1,10A,United States,Illinois,Schuyler,40.0672223,-90.4275,40.07010712467176,-90.42899627731744,NA,"Frederick Borrow Pit, Maternal lines = 30, Seedheads = 90; 3 packets",3/1/24,Unknown,1999-10-07T00:00:00Z,Smith,-90.4275,40.0672223,8 - Frederick Borrow Pit (1999),Heterozygous Load
Boltonia_213,0.18307185817700558,0.14869791838050925,0.10555130880317336,West Alton (1999),Pop_03,B. decurrens,TRUE,TRUE,213,2011-2635-1,35?,United States,Illinois,Alton,NA,NA,38.86501904919102,-90.22302347588696,NA,"West Alton, Maternal lines = 32, Seedheads = 32; 2 packets",2/29/24,3/7/24,1999-11-07T00:00:00Z,Smith,-90.22302347588696,38.86501904919102,3 - West Alton (1999),Heterozygous Load
Boltonia_214,0.17545603119804448,0.14343957512059968,0.1030721236287007,Horseshoe Lake (2000),Pop_02,B. decurrens,TRUE,TRUE,214,2011-2609-1,7C,United States,Illinois,Madison,38.6891666,-90.0972222,38.69652811427051,-90.085926104309,NA,"Horseshoe Lake, Maternal lines = 30, Seedheads = 90; 3 packets",3/1/24,3/10/24,2000-11-01T00:00:00Z,Smith,-90.0972222,38.6891666,2 - Horseshoe Lake (2000),Heterozygous Load
Boltonia_215,0.16450249072552095,0.13454678872516437,0.09488392592745629,Anderson Lake (1997),Pop_10,B. decurrens,TRUE,TRUE,215,2011-2664-1,1,United States,Illinois,Fulton,40.2047222,-90.1994444,40.20744447961278,-90.1871999885973,NA,"Anderson Lake, Maternal lines = 31, Seedheads = 31",2/29/24,3/7/24,1997-11-21T00:00:00Z,Smith,-90.1994444,40.2047222,10 - Anderson Lake (1997),Heterozygous Load
Boltonia_217,0.1785551123063663,0.1443510651600208,0.10024172055451108,Woodford County (1999),Pop_15,B. decurrens,TRUE,TRUE,217,2011-2650-1,18A,United States,Illinois,Woodford,40.8852777,-89.4583333,40.84668797480775,-89.0297386240063,NA,"Woodford County, Maternal lines = 30, Seedheads = 90; 6 packets",2/29/24,3/7/24,1999-11-11T00:00:00Z,Smith,-89.4583333,40.8852777,15 - Woodford County (1999),Heterozygous Load
Boltonia_218,0.1594017234910034,0.1294809442641939,0.08807305332314112,Gilbert Lake (1997),Pop_04,B. decurrens,TRUE,TRUE,218,2011-2598-1,L14A,United States,Illinois,Jersey,NA,NA,38.96139842380207,-90.51481032460988,NA,"Gilbert Lake, Maternal lines = 32, Seedheads = 98; 6 packets",2/29/24,3/8/24,1997-11-08T00:00:00Z,Smith,-90.51481032460988,38.96139842380207,4 - Gilbert Lake (1997),Heterozygous Load
Boltonia_219,0.1636562877278586,0.13261851015801354,0.0936649932166739,Cooper Park (2000),Pop_13,B. decurrens,TRUE,TRUE,219,2011-2661-1,25A,United States,Illinois,Tazewell,NA,NA,40.69584983597212,-89.54394792156027,NA,"Cooper park South, Maternal lines = 43, Seedheads = 73; 4 packets",2/29/24,3/7/24,2000-10-01T00:00:00Z,Smith,-89.54394792156027,40.69584983597212,13 - Cooper Park (2000),Heterozygous Load
Boltonia_220,0.17819088392889382,0.14478542142429368,0.09995936890964059,Frederick Borrow Pit (1999),Pop_08,B. decurrens,TRUE,TRUE,220,2011-2675-1,12B,United States,Illinois,Schuyler,40.0672223,-90.4275,40.07010712467176,-90.42899627731744,NA,"Frederick Borrow Pit, Maternal lines = 30, Seedheads = 90; 3 packets",3/1/24,3/8/24,1999-10-07T00:00:00Z,Smith,-90.4275,40.0672223,8 - Frederick Borrow Pit (1999),Heterozygous Load
